;jor;coach;system;teamid
0;1;David Martindale;4-3-3;1241
1;2;David Martindale;4-3-3;1241
2;3;David Martindale;4-3-3;1241
3;4;David Martindale;4-1-4-1;1241
4;5;David Martindale;4-1-4-1;1241
5;6;David Martindale;4-5-1;1241
6;7;David Martindale;4-4-2;1241
7;8;David Martindale;4-3-3;1241
8;9;David Martindale;4-2-3-1;1241
9;10;David Martindale;4-2-3-1;1241
10;11;David Martindale;4-2-3-1;1241
11;12;David Martindale;5-4-1;1241
12;13;David Martindale;4-3-3;1241
13;14;David Martindale;4-2-3-1;1241
14;15;David Martindale;4-2-3-1;1241
15;16;David Martindale;3-4-2-1;1241
16;17;David Martindale;4-4-2;1241
17;18;David Martindale;4-3-3;1241
18;19;David Martindale;4-3-3;1241
19;20;David Martindale;3-1-4-2;1241
20;21;David Martindale;4-3-3;1241
21;22;David Martindale;4-3-3;1241
22;23;David Martindale;4-3-3;1241
23;24;David Martindale;4-3-3;1241
24;25;David Martindale;4-3-3;1241
25;26;David Martindale;4-3-3;1241
26;27;David Martindale;4-3-3;1241
27;28;David Martindale;4-3-3;1241
28;29;David Martindale;4-3-3;1241
29;30;David Martindale;4-2-3-1;1241
30;31;David Martindale;4-2-3-1;1241
31;32;David Martindale;4-3-3;1241
32;33;David Martindale;4-3-3;1241
