;jor;coach;system;teamid
0;1;Silvijo Cabraja;4-1-4-1;11194
1;2;Silvijo Cabraja;4-2-3-1;11194
2;3;Silvijo Cabraja;4-2-3-1;11194
3;4;Silvijo Cabraja;4-2-3-1;11194
4;5;Silvijo Cabraja;4-2-3-1;11194
5;6;Silvijo Cabraja;4-2-3-1;11194
6;7;Silvijo Cabraja;4-2-3-1;11194
7;8;Silvijo Cabraja;4-2-3-1;11194
8;9;Silvijo Cabraja;4-2-3-1;11194
9;10;Silvijo Cabraja;4-2-3-1;11194
10;11;Silvijo Cabraja;4-2-3-1;11194
11;12;Silvijo Cabraja;4-2-3-1;11194
12;13;Silvijo Cabraja;4-2-3-1;11194
13;14;Silvijo Cabraja;4-2-3-1;11194
14;15;Silvijo Cabraja;4-2-3-1;11194
15;16;Silvijo Cabraja;4-2-3-1;11194
16;17;Silvijo Cabraja;4-2-3-1;11194
17;18;Silvijo Cabraja;4-2-3-1;11194
18;19;Silvijo Cabraja;4-2-3-1;11194
19;20;Silvijo Cabraja;4-2-3-1;11194
20;21;Silvijo Cabraja;4-2-3-1;11194
21;22;Silvijo Cabraja;4-2-3-1;11194
22;23;Silvijo Cabraja;4-2-3-1;11194
23;24;Silvijo Cabraja;4-2-3-1;11194
24;25;Silvijo Cabraja;4-2-3-1;11194
25;26;Silvijo Cabraja;4-2-3-1;11194
26;27;Silvijo Cabraja;4-2-3-1;11194
27;28;Silvijo Cabraja;4-2-3-1;11194
28;29;Silvijo Cabraja;4-2-3-1;11194
29;30;Silvijo Cabraja;4-2-3-1;11194
30;31;Silvijo Cabraja;4-2-3-1;11194
31;32;Silvijo Cabraja;4-2-3-1;11194
32;33;Silvijo Cabraja;4-2-3-1;11194
33;34;Silvijo Cabraja;4-2-3-1;11194
34;35;Silvijo Cabraja;4-2-3-1;11194
35;36;Silvijo Cabraja;4-2-3-1;11194
