;jor;coach;system;teamid
0;1;Scott Parker;4-3-3;989
1;2;Scott Parker;4-3-3;989
2;3;Scott Parker;4-3-3;989
3;4;Scott Parker;4-3-3;989
4;5;Scott Parker;4-3-3;989
5;6;Scott Parker;4-3-3;989
6;7;Scott Parker;4-3-3;989
7;8;Scott Parker;4-3-3;989
8;9;Scott Parker;4-3-3;989
9;10;Scott Parker;4-1-4-1;989
10;11;Scott Parker;4-3-3;989
11;12;Scott Parker;4-3-3;989
12;13;Scott Parker;4-3-3;989
13;14;Scott Parker;4-3-3;989
14;15;Scott Parker;4-3-3;989
15;16;Scott Parker;4-3-3;989
16;17;Scott Parker;4-2-3-1;989
17;18;Scott Parker;4-2-3-1;989
18;19;Scott Parker;4-2-3-1;989
19;20;Scott Parker;3-5-2;989
20;21;Scott Parker;4-4-2;989
21;22;Scott Parker;4-3-3;989
22;23;Scott Parker;4-2-3-1;989
23;24;Scott Parker;4-2-3-1;989
24;25;Scott Parker;4-3-3;989
25;26;Scott Parker;4-3-3;989
26;27;Scott Parker;4-3-3;989
27;28;Scott Parker;4-3-3;989
28;29;Scott Parker;4-3-3;989
29;30;Scott Parker;4-2-3-1;989
30;31;Scott Parker;4-3-3;989
31;32;Scott Parker;4-3-3;989
32;33;Scott Parker;4-3-3;989
33;34;Scott Parker;4-4-2;989
34;35;Scott Parker;4-3-3;989
35;36;Scott Parker;4-3-3;989
36;37;Scott Parker;4-3-3;989
37;38;Scott Parker;4-3-3;989
38;39;Scott Parker;4-3-3;989
39;40;Scott Parker;4-3-3;989
40;41;Scott Parker;4-2-3-1;989
41;42;Scott Parker;4-2-3-1;989
42;43;Scott Parker;4-2-3-1;989
43;44;Scott Parker;4-3-3;989
44;45;Scott Parker;4-2-3-1;989
45;46;Scott Parker;4-2-3-1;989
