;jor;coach;system;teamid
0;1;Rúben Amorim;3-4-3;336
1;2;Rúben Amorim;3-4-3;336
2;3;Rúben Amorim;3-4-3;336
3;4;Rúben Amorim;3-4-3;336
4;5;Rúben Amorim;5-4-1;336
5;6;Rúben Amorim;3-4-3;336
6;7;Rúben Amorim;3-4-3;336
7;8;Rúben Amorim;3-5-2;336
8;9;Rúben Amorim;3-4-3;336
9;10;Rúben Amorim;3-4-3;336
10;11;Rúben Amorim;3-4-3;336
11;12;Rúben Amorim;3-4-3;336
12;13;Rúben Amorim;3-4-3;336
13;14;Rúben Amorim;3-4-3;336
14;15;Rúben Amorim;3-4-3;336
15;16;Rúben Amorim;3-4-3;336
16;17;Rúben Amorim;3-4-3;336
17;18;Rúben Amorim;3-4-3;336
18;19;Rúben Amorim;3-4-3;336
19;20;Rúben Amorim;3-4-3;336
20;21;Rúben Amorim;3-4-3;336
21;22;Rúben Amorim;5-4-1;336
22;23;Rúben Amorim;3-4-3;336
23;24;Rúben Amorim;3-5-2;336
24;25;Rúben Amorim;3-4-3;336
25;26;Rúben Amorim;3-4-3;336
26;27;Rúben Amorim;3-4-3;336
27;28;Rúben Amorim;3-4-3;336
28;29;Rúben Amorim;3-4-3;336
29;30;Rúben Amorim;3-4-3;336
30;31;Rúben Amorim;3-4-3;336
31;32;Rúben Amorim;3-4-3;336
32;33;Rúben Amorim;3-4-3;336
33;34;Rúben Amorim;3-4-3;336
