;jor;coach;system;teamid
0;1;Pintado;4-4-2;28022
1;2;Pintado;4-4-2;28022
2;3;Pintado;4-4-2;28022
3;4;Pintado;4-2-3-1;28022
4;5;Pintado;4-2-3-1;28022
5;6;Pintado;4-2-3-1;28022
6;7;Luiz Fernando Iubel;4-2-3-1;28022
7;8;Luiz Fernando Iubel;4-2-3-1;28022
8;9;Toni Oliveira;4-2-3-1;28022
9;10;Toni Oliveira;4-2-3-1;28022
10;11;Toni Oliveira;4-3-3;28022
11;12;Toni Oliveira;4-4-2;28022
12;13;Toni Oliveira;4-4-2;28022
13;14;Toni Oliveira;4-3-3;28022
14;15;Toni Oliveira;4-1-4-1;28022
15;16;Toni Oliveira;4-1-4-1;28022
16;17;Toni Oliveira;3-4-3;28022
17;18;Toni Oliveira;4-1-4-1;28022
18;19;Toni Oliveira;4-1-4-1;28022
19;20;Toni Oliveira;4-4-2;28022
20;21;Toni Oliveira;3-4-3;28022
21;22;Toni Oliveira;3-4-2-1;28022
22;23;Toni Oliveira;4-1-4-1;28022
23;24;Toni Oliveira;3-4-3;28022
24;25;Toni Oliveira;3-4-3;28022
25;26;Toni Oliveira;3-4-2-1;28022
26;27;Toni Oliveira;5-4-1;28022
27;28;Toni Oliveira;3-5-2;28022
28;29;Toni Oliveira;5-4-1;28022
29;30;Toni Oliveira;4-4-2;28022
30;31;Toni Oliveira;5-3-2;28022
31;32;Toni Oliveira;5-4-1;28022
32;33;Toni Oliveira;5-4-1;28022
33;34;Toni Oliveira;4-1-4-1;28022
34;35;Toni Oliveira;3-4-1-2;28022
35;36;Toni Oliveira;3-4-1-2;28022
36;37;Toni Oliveira;4-2-3-1;28022
37;38;Toni Oliveira;4-1-4-1;28022
