;jor;coach;system;teamid
0;1;Claudio Vivas;4-3-3;830
1;2;Claudio Vivas;4-2-3-1;830
2;3;Claudio Vivas;4-4-2;830
3;4;Claudio Vivas;4-1-4-1;830
4;5;Claudio Vivas;4-4-1-1;830
5;6;Claudio Vivas;4-3-3;830
6;7;Claudio Vivas;4-2-3-1;830
7;8;Claudio Vivas;4-2-3-1;830
8;9;Claudio Vivas;4-4-1-1;830
9;10;Claudio Vivas;4-2-3-1;830
10;11;Claudio Vivas;4-3-3;830
11;12;Claudio Vivas;4-1-4-1;830
12;13;Claudio Vivas;4-2-3-1;830
13;14;Claudio Vivas;4-4-2;830
14;15;Claudio Vivas;4-2-3-1;830
15;16;Claudio Vivas;4-4-2;830
16;17;Claudio Vivas;5-3-2;830
17;18;Claudio Vivas;4-2-3-1;830
18;19;Claudio Vivas;4-4-2;830
19;20;Claudio Vivas;4-4-2;830
20;21;Claudio Vivas;4-2-3-1;830
21;22;Claudio Vivas;4-3-3;830
22;23;Claudio Vivas;4-4-2;830
23;24;Cristian Vella;4-4-2;830
24;25;Javier Sanguinetti;4-4-2;830
25;26;Javier Sanguinetti;3-4-3;830
26;27;Javier Sanguinetti;3-4-1-2;830
