;jor;coach;system;teamid
0;1;Alain Geiger;4-1-4-1;61
1;2;Alain Geiger;4-1-4-1;61
2;3;Alain Geiger;4-3-3;61
3;4;Alain Geiger;4-3-3;61
4;5;Alain Geiger;4-3-3;61
5;6;Alain Geiger;4-3-3;61
6;7;Alain Geiger;4-3-3;61
7;8;Alain Geiger;4-2-3-1;61
8;9;Alain Geiger;4-2-3-1;61
9;10;Alain Geiger;4-2-3-1;61
10;11;Alain Geiger;4-2-3-1;61
11;12;Alain Geiger;4-3-3;61
12;13;Alain Geiger;4-3-3;61
13;14;Alain Geiger;4-3-3;61
14;15;Alain Geiger;4-1-4-1;61
15;16;Alain Geiger;4-1-4-1;61
16;17;Alain Geiger;4-1-4-1;61
17;18;Alain Geiger;4-3-3;61
18;19;Alain Geiger;4-1-4-1;61
19;20;Alain Geiger;4-1-4-1;61
20;21;Alain Geiger;4-3-3;61
21;22;Alain Geiger;4-2-3-1;61
22;23;Alain Geiger;4-3-3;61
23;24;Alain Geiger;4-3-3;61
24;25;Alain Geiger;4-3-3;61
25;26;Alain Geiger;4-3-3;61
26;27;Alain Geiger;4-3-3;61
27;28;Alain Geiger;4-3-3;61
28;29;Alain Geiger;4-3-3;61
29;30;Alain Geiger;4-3-3;61
30;31;Alain Geiger;4-2-3-1;61
31;32;Alain Geiger;4-1-4-1;61
32;33;Alain Geiger;4-4-2;61
33;34;Alain Geiger;4-3-3;61
34;35;Alain Geiger;4-1-4-1;61
35;36;Alain Geiger;5-4-1;61
