;jor;coach;system;teamid
0;1;Jan Urban;4-2-3-1;428
1;2;Jan Urban;4-2-3-1;428
2;3;Jan Urban;3-4-2-1;428
3;4;Jan Urban;3-5-2;428
4;5;Jan Urban;4-2-3-1;428
5;6;Jan Urban;3-5-2;428
6;7;Jan Urban;3-4-2-1;428
7;8;Jan Urban;3-4-2-1;428
8;9;Jan Urban;3-4-2-1;428
9;10;Jan Urban;3-4-2-1;428
10;11;Jan Urban;3-4-2-1;428
11;12;Jan Urban;3-4-2-1;428
12;13;Jan Urban;3-4-2-1;428
13;14;Jan Urban;3-4-2-1;428
14;15;Jan Urban;3-4-2-1;428
15;16;Jan Urban;3-4-2-1;428
16;17;Jan Urban;3-4-2-1;428
17;18;Jan Urban;3-4-2-1;428
18;19;Jan Urban;3-4-2-1;428
19;20;Jan Urban;3-4-2-1;428
20;21;Jan Urban;3-4-2-1;428
21;22;Jan Urban;3-5-2;428
22;23;Jan Urban;3-4-2-1;428
23;24;Jan Urban;3-4-2-1;428
24;25;Jan Urban;3-4-2-1;428
25;26;Jan Urban;3-4-2-1;428
26;27;Jan Urban;3-4-2-1;428
27;28;Jan Urban;3-4-2-1;428
28;29;Jan Urban;3-4-2-1;428
29;30;Jan Urban;3-4-2-1;428
30;31;Jan Urban;3-4-2-1;428
31;32;Jan Urban;3-4-2-1;428
32;33;Jan Urban;3-4-2-1;428
33;34;Jan Urban;3-4-2-1;428
