;jor;coach;system;teamid
0;1;Franck Haise;3-4-1-2;826
1;2;Franck Haise;3-4-1-2;826
2;3;Franck Haise;3-4-1-2;826
3;4;Franck Haise;3-4-1-2;826
4;5;Franck Haise;3-4-1-2;826
5;6;Franck Haise;3-4-1-2;826
6;7;Franck Haise;3-4-1-2;826
7;8;Franck Haise;3-4-3;826
8;9;Franck Haise;3-4-3;826
9;10;Franck Haise;3-4-3;826
10;11;Franck Haise;3-4-3;826
11;12;Franck Haise;5-4-1;826
12;13;Franck Haise;3-4-1-2;826
13;14;Franck Haise;3-4-1-2;826
14;15;Franck Haise;3-4-1-2;826
15;16;Franck Haise;3-5-2;826
16;17;Franck Haise;3-4-2-1;826
17;18;Franck Haise;3-4-3;826
18;19;Franck Haise;3-5-2;826
19;20;Franck Haise;3-4-2-1;826
20;21;Franck Haise;5-4-1;826
21;22;Franck Haise;3-4-2-1;826
22;23;Franck Haise;3-5-2;826
23;24;Franck Haise;3-5-2;826
24;25;Franck Haise;5-4-1;826
25;26;Franck Haise;3-4-2-1;826
26;27;Franck Haise;3-4-1-2;826
27;28;Franck Haise;3-4-1-2;826
28;29;Franck Haise;3-4-1-2;826
29;30;Franck Haise;3-5-2;826
30;31;Franck Haise;3-4-1-2;826
31;32;Franck Haise;3-4-1-2;826
32;33;Franck Haise;4-3-3;826
33;34;Franck Haise;3-4-3;826
34;35;Franck Haise;3-4-1-2;826
35;36;Franck Haise;3-4-1-2;826
36;37;Franck Haise;3-4-1-2;826
37;38;Franck Haise;3-4-1-2;826
