;jor;coach;system;teamid
0;1;Juan Anquela;4-2-3-1;11596
1;2;Juan Anquela;4-4-2;11596
2;3;Juan Anquela;4-4-2;11596
3;4;Juan Anquela;3-4-3;11596
4;5;Juan Anquela;4-2-3-1;11596
5;6;Juan Anquela;4-2-3-1;11596
6;7;Jorge Romero;4-2-3-1;11596
7;8;Jorge Romero;3-4-3;11596
8;9;Jorge Romero;4-2-3-1;11596
9;10;Jorge Romero;4-3-3;11596
10;11;Jorge Romero;4-1-4-1;11596
11;12;Jorge Romero;4-1-4-1;11596
12;13;Jorge Romero;4-2-3-1;11596
13;14;Fran Fernández;4-2-3-1;11596
14;15;Fran Fernández;4-2-3-1;11596
15;16;Fran Fernández;4-2-3-1;11596
16;17;Fran Fernández;4-2-3-1;11596
17;18;Fran Fernández;4-2-3-1;11596
18;19;Fran Fernández;4-4-2;11596
19;20;Fran Fernández;5-4-1;11596
20;21;Fran Fernández;5-4-1;11596
21;22;Fran Fernández;4-4-2;11596
22;23;Fran Fernández;5-4-1;11596
23;24;Fran Fernández;5-4-1;11596
24;25;Fran Fernández;5-3-2;11596
25;26;Fran Fernández;3-5-2;11596
26;27;Fran Fernández;4-4-2;11596
27;28;Fran Fernández;4-4-2;11596
28;29;Fran Fernández;4-4-2;11596
29;30;Fran Fernández;4-4-2;11596
30;31;Fran Fernández;4-2-3-1;11596
31;32;Fran Fernández;4-4-2;11596
32;33;Fran Fernández;4-4-2;11596
33;34;Fran Fernández;4-4-2;11596
34;35;Fran Fernández;4-4-2;11596
35;36;Fran Fernández;4-4-2;11596
36;37;Fran Fernández;4-4-2;11596
37;38;Fran Fernández;4-4-2;11596
38;39;Fran Fernández;4-4-2;11596
39;40;Fran Fernández;4-4-2;11596
40;41;Fran Fernández;4-1-4-1;11596
41;42;Fran Fernández;4-4-2;11596
