;jor;coach;system;teamid
0;1;Joakim Persson;3-5-2;10507
1;2;Joakim Persson;5-4-1;10507
2;3;Joakim Persson;3-5-2;10507
3;4;Joakim Persson;4-1-4-1;10507
4;5;Joakim Persson;3-4-3;10507
5;6;Joakim Persson;5-4-1;10507
6;7;Joakim Persson;3-4-3;10507
7;8;Joakim Persson;3-4-3;10507
8;9;Joakim Persson;3-5-2;10507
9;10;Joakim Persson;5-4-1;10507
10;11;Joakim Persson;3-5-2;10507
11;12;Joakim Persson;3-4-1-2;10507
12;13;Joakim Persson;4-2-3-1;10507
13;14;Joakim Persson;3-4-3;10507
14;15;Joakim Persson;4-1-4-1;10507
15;16;Joakim Persson;3-5-2;10507
16;17;Joakim Persson;3-4-3;10507
17;18;Joakim Persson;?;10507
18;19;Joakim Persson;?;10507
19;20;Joakim Persson;3-4-3;10507
20;21;Joakim Persson;?;10507
21;22;Joakim Persson;?;10507
22;23;Joakim Persson;4-2-3-1;10507
23;24;Joakim Persson;?;10507
24;25;Joakim Persson;5-3-2;10507
25;26;Joakim Persson;5-4-1;10507
26;27;Joakim Persson;4-3-3;10507
27;28;Joakim Persson;3-5-2;10507
28;29;Joakim Persson;3-4-3;10507
29;30;Joakim Persson;4-2-3-1;10507
