;jor;coach;system;teamid
0;1;Attila Pintér;4-4-2;24032
1;2;Attila Pintér;4-3-3;24032
2;3;Attila Pintér;4-4-2;24032
3;4;Attila Pintér;4-3-3;24032
4;5;Attila Pintér;4-3-3;24032
5;6;Attila Pintér;4-3-3;24032
6;7;Attila Pintér;4-3-3;24032
7;8;Attila Pintér;4-3-3;24032
8;9;Attila Supka;4-2-3-1;24032
9;10;Attila Supka;4-2-3-1;24032
10;11;Attila Supka;4-2-3-1;24032
11;12;Attila Supka;4-2-3-1;24032
12;13;Attila Supka;4-3-1-2;24032
13;14;Attila Supka;4-2-3-1;24032
14;15;Attila Supka;4-2-3-1;24032
15;16;Attila Supka;4-2-3-1;24032
16;17;Attila Supka;4-2-3-1;24032
17;18;Attila Supka;4-2-3-1;24032
18;19;Attila Supka;4-2-3-1;24032
19;20;Attila Supka;4-2-3-1;24032
20;21;Attila Supka;4-2-3-1;24032
21;22;Attila Supka;4-2-3-1;24032
22;23;Attila Supka;4-2-3-1;24032
23;24;Attila Supka;4-2-3-1;24032
24;25;Attila Supka;3-5-2;24032
25;26;Attila Supka;3-5-2;24032
26;27;Attila Supka;3-5-2;24032
27;28;Attila Supka;3-5-2;24032
28;29;Attila Supka;3-5-2;24032
29;30;Attila Supka;3-5-2;24032
30;31;Attila Supka;3-5-2;24032
31;32;Attila Supka;3-5-2;24032
32;33;Attila Supka;3-5-2;24032
