;jor;coach;system;teamid
0;1;Alexander Blessin;5-3-2;2861
1;2;Alexander Blessin;5-3-2;2861
2;3;Alexander Blessin;5-3-2;2861
3;4;Alexander Blessin;3-5-2;2861
4;5;Alexander Blessin;5-3-2;2861
5;6;Alexander Blessin;5-3-2;2861
6;7;Alexander Blessin;5-3-2;2861
7;8;Alexander Blessin;4-3-2-1;2861
8;9;Alexander Blessin;4-4-2;2861
9;10;Alexander Blessin;4-4-2;2861
10;11;Alexander Blessin;4-4-2;2861
11;12;Alexander Blessin;3-5-2;2861
12;13;Alexander Blessin;5-3-2;2861
13;14;Alexander Blessin;5-4-1;2861
14;15;Alexander Blessin;5-3-2;2861
15;16;Alexander Blessin;5-3-2;2861
16;17;Alexander Blessin;5-3-2;2861
17;18;Alexander Blessin;4-4-2;2861
18;19;Alexander Blessin;4-3-3;2861
19;20;Alexander Blessin;5-3-2;2861
20;21;Alexander Blessin;4-4-2;2861
21;22;Markus Pflanz;3-4-3;2861
22;23;Markus Pflanz;3-4-2-1;2861
23;24;Markus Pflanz;3-4-3;2861
24;25;Markus Pflanz;3-4-3;2861
25;26;Markus Pflanz;3-4-3;2861
26;27;Yves Vanderhaeghe;3-4-3;2861
27;28;Yves Vanderhaeghe;5-3-2;2861
28;29;Yves Vanderhaeghe;3-5-2;2861
29;30;Yves Vanderhaeghe;5-3-2;2861
30;31;Yves Vanderhaeghe;3-4-1-2;2861
31;32;Yves Vanderhaeghe;3-5-2;2861
32;33;Yves Vanderhaeghe;3-4-3;2861
33;34;Yves Vanderhaeghe;3-4-3;2861
