;jor;coach;system;teamid
0;1;Manfred Schmid;4-1-4-1;14
1;2;Manfred Schmid;4-2-3-1;14
2;3;Manfred Schmid;5-3-2;14
3;4;Manfred Schmid;4-2-3-1;14
4;5;Manfred Schmid;4-3-1-2;14
5;6;Manfred Schmid;4-3-1-2;14
6;7;Manfred Schmid;5-3-2;14
7;8;Manfred Schmid;5-3-2;14
8;9;Manfred Schmid;5-3-2;14
9;10;Manfred Schmid;4-3-1-2;14
10;11;Manfred Schmid;4-4-2;14
11;12;Manfred Schmid;4-3-3;14
12;13;Manfred Schmid;4-2-3-1;14
13;14;Manfred Schmid;5-3-2;14
14;15;Manfred Schmid;5-3-2;14
15;16;Manfred Schmid;3-5-2;14
16;17;Manfred Schmid;3-4-1-2;14
17;18;Manfred Schmid;3-4-1-2;14
18;19;Manfred Schmid;4-2-3-1;14
19;20;Manfred Schmid;4-2-3-1;14
20;21;Manfred Schmid;4-2-3-1;14
21;22;Cem Sekerlioglu;4-2-3-1;14
22;23;Manfred Schmid;4-2-3-1;14
23;24;Cem Sekerlioglu;4-2-3-1;14
24;25;Manfred Schmid;4-2-3-1;14
25;26;Manfred Schmid;5-3-2;14
26;27;Manfred Schmid;5-4-1;14
27;28;Manfred Schmid;3-4-3;14
28;29;Manfred Schmid;4-2-3-1;14
29;30;Manfred Schmid;4-2-3-1;14
30;31;Manfred Schmid;4-2-3-1;14
31;32;Manfred Schmid;4-2-3-1;14
