;jor;coach;system;teamid
0;1;Iraklis Metaxas;4-4-2;2671
1;2;Iraklis Metaxas;4-4-2;2671
2;3;Iraklis Metaxas;4-4-2;2671
3;4;Iraklis Metaxas;4-4-2;2671
4;5;Iraklis Metaxas;4-4-2;2671
5;6;Iraklis Metaxas;4-4-2;2671
6;7;Iraklis Metaxas;4-4-2;2671
7;8;Iraklis Metaxas;4-4-2;2671
8;9;Iraklis Metaxas;4-4-2;2671
9;10;Iraklis Metaxas;4-4-2;2671
10;11;Iraklis Metaxas;4-4-2;2671
11;12;Iraklis Metaxas;4-4-2;2671
12;13;Iraklis Metaxas;4-4-2;2671
13;14;Iraklis Metaxas;4-4-2;2671
14;15;Iraklis Metaxas;4-4-2;2671
15;16;Iraklis Metaxas;4-4-2;2671
16;17;Iraklis Metaxas;4-4-2;2671
17;18;Iraklis Metaxas;4-4-2;2671
18;19;Iraklis Metaxas;4-2-3-1;2671
19;20;Iraklis Metaxas;4-2-3-1;2671
20;21;Iraklis Metaxas;4-4-2;2671
21;22;Iraklis Metaxas;4-4-2;2671
22;23;Iraklis Metaxas;4-4-1-1;2671
23;24;Iraklis Metaxas;4-4-2;2671
24;25;Iraklis Metaxas;4-4-2;2671
25;26;Iraklis Metaxas;4-4-2;2671
