;jor;coach;system;teamid
0;1;Alexander Schmidt;4-3-3;129
1;2;Alexander Schmidt;4-3-3;129
2;3;Alexander Schmidt;4-3-1-2;129
3;4;Alexander Schmidt;4-3-1-2;129
4;5;Alexander Schmidt;4-3-3;129
5;6;Alexander Schmidt;4-4-2;129
6;7;Alexander Schmidt;4-3-3;129
7;8;Alexander Schmidt;4-4-2;129
8;9;Alexander Schmidt;4-3-1-2;129
9;10;Alexander Schmidt;4-3-1-2;129
10;11;Alexander Schmidt;3-4-3;129
11;12;Alexander Schmidt;3-4-2-1;129
12;13;Alexander Schmidt;4-2-3-1;129
13;14;Alexander Schmidt;4-4-2;129
14;15;Alexander Schmidt;4-4-2;129
15;16;Alexander Schmidt;4-4-2;129
16;17;Alexander Schmidt;4-4-2;129
17;18;Alexander Schmidt;3-4-1-2;129
18;19;Alexander Schmidt;4-4-2;129
19;20;Alexander Schmidt;4-4-2;129
20;21;Alexander Schmidt;4-4-2;129
21;22;Alexander Schmidt;4-2-3-1;129
22;23;Alexander Schmidt;4-1-4-1;129
23;24;Alexander Schmidt;4-4-2;129
24;25;Guerino Capretti;4-3-3;129
25;26;Guerino Capretti;4-3-3;129
26;27;Guerino Capretti;4-2-3-1;129
27;28;Guerino Capretti;4-3-3;129
28;29;Guerino Capretti;4-3-3;129
29;30;Guerino Capretti;4-3-3;129
30;31;Guerino Capretti;3-1-4-2;129
31;32;Guerino Capretti;3-4-1-2;129
32;33;Guerino Capretti;3-4-1-2;129
33;34;Guerino Capretti;3-4-1-2;129
