;jor;coach;system;teamid
0;1;Pavel Hoftych;4-2-3-1;697
1;2;Pavel Hoftych;4-3-3;697
2;3;Pavel Hoftych;4-4-2;697
3;4;Pavel Hoftych;4-2-3-1;697
4;5;Pavel Hoftych;4-4-2;697
5;6;Pavel Hoftych;4-4-2;697
6;7;Lubos Kozel;4-2-3-1;697
7;8;Lubos Kozel;4-2-3-1;697
8;9;Lubos Kozel;4-2-3-1;697
9;10;Lubos Kozel;4-4-2;697
10;11;Lubos Kozel;4-4-1-1;697
11;12;Lubos Kozel;4-2-3-1;697
12;13;Lubos Kozel;4-2-3-1;697
13;14;Lubos Kozel;4-2-3-1;697
14;15;Lubos Kozel;4-4-2;697
15;16;Lubos Kozel;5-3-2;697
16;17;Lubos Kozel;4-2-3-1;697
17;18;Lubos Kozel;4-2-3-1;697
18;19;Lubos Kozel;4-2-3-1;697
19;20;Lubos Kozel;4-2-3-1;697
20;21;Lubos Kozel;4-3-3;697
21;22;Lubos Kozel;4-2-3-1;697
22;23;Lubos Kozel;4-2-3-1;697
23;24;Lubos Kozel;3-4-3;697
24;25;Lubos Kozel;4-2-3-1;697
25;26;Lubos Kozel;5-3-2;697
26;27;Lubos Kozel;5-4-1;697
27;28;Lubos Kozel;4-3-3;697
28;29;Lubos Kozel;3-5-2;697
29;30;Lubos Kozel;4-2-3-1;697
