;jor;coach;system;teamid
0;1;Leandro Somoza;4-1-3-2;1418
1;2;Leandro Somoza;4-4-2;1418
2;3;Germán Rivarola;4-3-1-2;1418
3;4;Germán Rivarola;4-4-2;1418
4;5;Carlos Tevez;4-4-2;1418
5;6;Carlos Tevez;4-3-3;1418
6;7;Carlos Tevez;4-4-2;1418
7;8;Carlos Tevez;4-4-2;1418
8;9;Carlos Tevez;3-5-2;1418
9;10;Carlos Tevez;4-4-2;1418
10;11;Carlos Tevez;4-4-2;1418
11;12;Carlos Tevez;4-2-3-1;1418
12;13;Carlos Tevez;4-1-4-1;1418
13;14;Carlos Tevez;4-3-3;1418
14;15;Carlos Tevez;4-1-4-1;1418
15;16;Carlos Tevez;4-3-3;1418
16;17;Carlos Tevez;4-1-4-1;1418
17;18;Carlos Tevez;4-1-4-1;1418
18;19;Carlos Tevez;4-1-4-1;1418
19;20;Carlos Tevez;4-2-3-1;1418
20;21;Carlos Tevez;4-3-3;1418
21;22;Carlos Tevez;4-2-3-1;1418
22;23;Carlos Tevez;4-1-4-1;1418
23;24;Carlos Tevez;4-4-2;1418
24;25;Carlos Tevez;4-3-3;1418
25;26;Carlos Tevez;4-1-4-1;1418
26;27;Carlos Tevez;4-1-4-1;1418
