;jor;coach;system;teamid
0;1;Hakon Wibe-Lund;4-3-3;2817
1;2;Hakon Wibe-Lund;3-5-2;2817
2;3;Hakon Wibe-Lund;4-3-3;2817
3;4;Hakon Wibe-Lund;4-3-3;2817
4;5;Hakon Wibe-Lund;4-3-3;2817
5;6;Hakon Wibe-Lund;4-3-3;2817
6;7;Hakon Wibe-Lund;4-3-3;2817
7;8;Hakon Wibe-Lund;4-3-3;2817
8;9;Hakon Wibe-Lund;4-2-3-1;2817
9;10;Hakon Wibe-Lund;4-3-3;2817
10;11;Hakon Wibe-Lund;4-3-3;2817
11;12;Hakon Wibe-Lund;4-3-3;2817
12;13;Hakon Wibe-Lund;4-3-3;2817
13;14;Hakon Wibe-Lund;4-3-3;2817
14;15;Hakon Wibe-Lund;4-3-3;2817
15;16;Hakon Wibe-Lund;4-3-3;2817
16;17;Hakon Wibe-Lund;4-3-3;2817
17;18;Hakon Wibe-Lund;4-3-3;2817
18;19;Hakon Wibe-Lund;4-3-3;2817
19;20;Hakon Wibe-Lund;4-3-3;2817
20;21;Hakon Wibe-Lund;4-3-3;2817
21;22;Hakon Wibe-Lund;4-3-3;2817
22;23;Hakon Wibe-Lund;4-3-3;2817
23;24;Hakon Wibe-Lund;4-2-3-1;2817
24;25;Hakon Wibe-Lund;4-3-3;2817
25;26;Hakon Wibe-Lund;3-5-2;2817
26;27;Hakon Wibe-Lund;4-3-3;2817
27;28;Hakon Wibe-Lund;4-2-3-1;2817
28;29;Hakon Wibe-Lund;4-3-3;2817
29;30;Hakon Wibe-Lund;4-2-3-1;2817
