;jor;coach;system;teamid
0;1;Aurél Csertői;4-1-4-1;22610
1;2;Aurél Csertői;4-1-4-1;22610
2;3;Aurél Csertői;4-1-4-1;22610
3;4;Aurél Csertői;4-1-4-1;22610
4;5;Aurél Csertői;4-1-4-1;22610
5;6;Aurél Csertői;4-1-4-1;22610
6;7;Aurél Csertői;4-1-4-1;22610
7;8;Aurél Csertői;4-4-2;22610
8;9;Aurél Csertői;4-4-2;22610
9;10;Aurél Csertői;4-4-2;22610
10;11;Aurél Csertői;4-1-4-1;22610
11;12;Aurél Csertői;4-4-2;22610
12;13;Aurél Csertői;4-1-4-1;22610
13;14;Aurél Csertői;4-1-4-1;22610
14;15;Aurél Csertői;4-1-4-1;22610
15;16;Aurél Csertői;4-4-2;22610
16;17;Aurél Csertői;4-1-4-1;22610
17;18;Aurél Csertői;4-1-4-1;22610
18;19;Aurél Csertői;4-1-4-1;22610
19;20;Aurél Csertői;4-1-4-1;22610
20;21;Aurél Csertői;4-1-4-1;22610
21;22;Aurél Csertői;4-1-4-1;22610
22;23;Aurél Csertői;4-1-4-1;22610
23;24;Aurél Csertői;4-1-4-1;22610
24;25;Aurél Csertői;4-1-4-1;22610
25;26;Aurél Csertői;4-1-4-1;22610
26;27;Aurél Csertői;4-1-4-1;22610
27;28;Aurél Csertői;4-1-4-1;22610
28;29;Aurél Csertői;4-1-4-1;22610
29;30;Aurél Csertői;4-1-4-1;22610
30;31;Aurél Csertői;4-1-4-1;22610
31;32;Aurél Csertői;4-1-4-1;22610
32;33;Aurél Csertői;4-1-4-1;22610
