;jor;coach;system;teamid
0;1;Vaclav Jilek;4-2-3-1;2311
1;2;Vaclav Jilek;4-2-3-1;2311
2;3;Vaclav Jilek;3-4-2-1;2311
3;4;Vaclav Jilek;4-5-1;2311
4;5;Vaclav Jilek;4-4-2;2311
5;6;Vaclav Jilek;4-1-4-1;2311
6;7;Vaclav Jilek;4-4-2;2311
7;8;Vaclav Jilek;4-2-3-1;2311
8;9;Vaclav Jilek;4-2-3-1;2311
9;10;Vaclav Jilek;4-2-3-1;2311
10;11;Vaclav Jilek;4-4-2;2311
11;12;Vaclav Jilek;4-4-2;2311
12;13;Vaclav Jilek;4-5-1;2311
13;14;Vaclav Jilek;3-5-2;2311
14;15;Vaclav Jilek;4-4-2;2311
15;16;Vaclav Jilek;3-5-2;2311
16;17;Vaclav Jilek;3-1-4-2;2311
17;18;Vaclav Jilek;3-4-3;2311
18;19;Vaclav Jilek;4-5-1;2311
19;20;Vaclav Jilek;4-2-3-1;2311
20;21;Vaclav Jilek;4-1-4-1;2311
21;22;Vaclav Jilek;4-2-3-1;2311
22;23;Vaclav Jilek;4-2-3-1;2311
23;24;Vaclav Jilek;4-2-3-1;2311
24;25;Vaclav Jilek;4-5-1;2311
25;26;Vaclav Jilek;4-2-3-1;2311
26;27;Vaclav Jilek;4-2-3-1;2311
27;28;Vaclav Jilek;4-2-3-1;2311
28;29;Vaclav Jilek;4-2-3-1;2311
29;30;Vaclav Jilek;5-3-2;2311
