;jor;coach;system;teamid
0;1;Mladen Krstajic;3-4-1-2;3137
1;2;Mladen Krstajic;3-4-3;3137
2;3;Mladen Krstajic;3-4-3;3137
3;4;Mladen Krstajic;3-4-2-1;3137
4;5;Mladen Krstajic;3-4-3;3137
5;6;Mladen Krstajic;4-2-3-1;3137
6;7;Mladen Krstajic;3-4-3;3137
7;8;Mladen Krstajic;3-4-2-1;3137
8;9;Mladen Krstajic;3-4-2-1;3137
9;10;Mirko Jovanovic;4-4-2;3137
10;11;Mladen Krstajic;3-4-3;3137
11;12;Mladen Krstajic;3-4-3;3137
12;13;Mladen Krstajic;4-1-4-1;3137
13;14;Spasoje Jelacic;4-4-2;3137
14;15;Mirko Jovanovic;4-2-3-1;3137
15;16;Mirko Jovanovic;4-3-3;3137
16;17;Mirko Jovanovic;4-4-2;3137
17;18;Mirko Jovanovic;4-3-3;3137
18;19;Zarko Lazetic;4-3-3;3137
19;20;Zarko Lazetic;4-3-3;3137
20;21;Zarko Lazetic;5-4-1;3137
21;22;Zarko Lazetic;3-5-2;3137
22;23;Zarko Lazetic;3-4-3;3137
23;24;Zarko Lazetic;3-5-2;3137
24;25;Zarko Lazetic;4-3-3;3137
25;26;Zarko Lazetic;3-5-2;3137
26;27;Zarko Lazetic;4-3-3;3137
27;28;Zarko Lazetic;4-4-2;3137
28;29;Zarko Lazetic;4-3-3;3137
29;30;Zarko Lazetic;4-3-3;3137
