;jor;coach;system;teamid
0;1;Dinu Todoran;4-3-3;301
1;2;Dinu Todoran;4-3-3;301
2;3;Dinu Todoran;4-3-3;301
3;4;Dinu Todoran;4-3-3;301
4;5;Dinu Todoran;4-3-3;301
5;6;Edward Iordanescu;4-3-3;301
6;7;Edward Iordanescu;4-3-3;301
7;8;Edward Iordanescu;4-3-3;301
8;9;Edward Iordanescu;4-3-3;301
9;10;Edward Iordanescu;4-3-3;301
10;11;Edward Iordanescu;4-3-3;301
11;12;Edward Iordanescu;4-3-3;301
12;13;Edward Iordanescu;4-2-3-1;301
13;14;Edward Iordanescu;4-2-3-1;301
14;15;Edward Iordanescu;4-3-3;301
15;16;Anton Petrea;4-3-3;301
16;17;Anton Petrea;4-3-3;301
17;18;Anton Petrea;4-3-3;301
18;19;Anton Petrea;4-3-3;301
19;20;Anton Petrea;4-2-3-1;301
20;21;Anton Petrea;4-3-3;301
21;22;Anton Petrea;4-3-3;301
22;23;Anton Petrea;4-3-3;301
23;24;Anton Petrea;4-3-3;301
24;25;Anton Petrea;4-3-3;301
25;26;Anton Petrea;4-3-3;301
26;27;Anton Petrea;4-3-3;301
27;28;Anton Petrea;4-3-3;301
28;29;Anton Petrea;3-4-3;301
29;30;Anton Petrea;4-3-3;301
