;jor;coach;system;teamid
0;1;Eduardo Coudet;4-4-2;940
1;2;Eduardo Coudet;4-4-2;940
2;3;Eduardo Coudet;4-4-2;940
3;4;Eduardo Coudet;4-4-2;940
4;5;Eduardo Coudet;4-4-2;940
5;6;Eduardo Coudet;4-4-2;940
6;7;Eduardo Coudet;4-4-2;940
7;8;Eduardo Coudet;4-4-2;940
8;9;Eduardo Coudet;4-4-2;940
9;10;Eduardo Coudet;4-4-2;940
10;11;Eduardo Coudet;4-4-2;940
11;12;Eduardo Coudet;4-4-2;940
12;13;Eduardo Coudet;4-4-2;940
13;14;Eduardo Coudet;4-4-2;940
14;15;Eduardo Coudet;4-4-2;940
15;16;Eduardo Coudet;4-4-2;940
16;17;Eduardo Coudet;4-4-2;940
17;18;Eduardo Coudet;4-4-2;940
18;19;Eduardo Coudet;4-4-2;940
19;20;Eduardo Coudet;4-4-2;940
20;21;Eduardo Coudet;4-4-2;940
21;22;Eduardo Coudet;4-4-2;940
22;23;Eduardo Coudet;4-4-2;940
23;24;Eduardo Coudet;4-4-2;940
24;25;Eduardo Coudet;4-4-2;940
25;26;Eduardo Coudet;4-4-2;940
26;27;Eduardo Coudet;4-4-2;940
27;28;Eduardo Coudet;4-4-2;940
28;29;Eduardo Coudet;4-4-2;940
29;30;Eduardo Coudet;4-4-2;940
30;31;Eduardo Coudet;4-4-2;940
31;32;Eduardo Coudet;4-4-2;940
32;33;Eduardo Coudet;4-4-2;940
33;34;Eduardo Coudet;4-4-2;940
34;35;Eduardo Coudet;4-4-2;940
35;36;Eduardo Coudet;4-4-2;940
36;37;Eduardo Coudet;4-4-2;940
37;38;Eduardo Coudet;4-4-2;940
