;jor;coach;system;teamid
0;1;Eduardo Baptista;4-2-3-1;10492
1;2;Eduardo Baptista;4-2-3-1;10492
2;3;Eduardo Baptista;4-2-3-1;10492
3;4;Eduardo Baptista;4-2-3-1;10492
4;5;Eduardo Baptista;4-2-3-1;10492
5;6;Eduardo Baptista;4-4-2;10492
6;7;Eduardo Baptista;4-3-3;10492
7;8;Eduardo Baptista;4-4-2;10492
8;9;Eduardo Baptista;4-3-3;10492
9;10;Eduardo Baptista;4-4-2;10492
10;11;Umberto Louzer;4-4-2;10492
11;12;Umberto Louzer;3-5-2;10492
12;13;Umberto Louzer;4-3-3;10492
13;14;Umberto Louzer;4-2-3-1;10492
14;15;Umberto Louzer;4-2-3-1;10492
15;16;Umberto Louzer;4-4-2;10492
16;17;Umberto Louzer;4-1-4-1;10492
17;18;Umberto Louzer;4-2-3-1;10492
18;19;Umberto Louzer;4-1-4-1;10492
19;20;Umberto Louzer;4-1-4-1;10492
20;21;Umberto Louzer;4-4-2;10492
21;22;Umberto Louzer;5-3-2;10492
22;23;Umberto Louzer;4-1-4-1;10492
23;24;Umberto Louzer;4-1-4-1;10492
24;25;Umberto Louzer;3-4-2-1;10492
25;26;Umberto Louzer;3-4-1-2;10492
26;27;Lucas Zanella;3-4-3;10492
27;28;Lucas Zanella;3-5-2;10492
28;29;Lucas Zanella;4-2-3-1;10492
29;30;Lucas Zanella;4-1-4-1;10492
30;31;Lucas Zanella;4-1-4-1;10492
31;32;Celso Roth;4-2-3-1;10492
32;33;Celso Roth;4-2-3-1;10492
33;34;Celso Roth;4-2-3-1;10492
34;35;Celso Roth;4-2-3-1;10492
35;36;0;4-2-3-1;10492
36;36;0;4-2-3-1;10492
37;36;0;4-4-2;10492
