;jor;coach;system;teamid
0;1;Lyuboslav Penev;4-2-3-1;208
1;2;Stoycho Mladenov;4-2-3-1;208
2;3;Stoycho Mladenov;4-2-3-1;208
3;4;Stoycho Mladenov;4-2-3-1;208
4;5;Stoycho Mladenov;4-2-3-1;208
5;6;Stoycho Mladenov;4-4-2;208
6;7;Stoycho Mladenov;4-2-3-1;208
7;8;Stoycho Mladenov;4-2-3-1;208
8;9;Stoycho Mladenov;4-2-3-1;208
9;10;Stoycho Mladenov;4-2-3-1;208
10;11;Stoycho Mladenov;4-2-3-1;208
11;12;Stoycho Mladenov;4-2-3-1;208
12;13;Stoycho Mladenov;4-2-3-1;208
13;14;Stoycho Mladenov;4-2-3-1;208
14;15;Stoycho Mladenov;4-2-3-1;208
15;16;Stoycho Mladenov;4-2-3-1;208
16;17;Stoycho Mladenov;4-2-3-1;208
17;18;Stoycho Mladenov;4-2-3-1;208
18;19;Stoycho Mladenov;4-2-3-1;208
19;20;Stoycho Mladenov;4-2-3-1;208
20;21;Stoycho Mladenov;4-2-3-1;208
21;22;Stoycho Mladenov;4-2-3-1;208
22;23;Stoycho Mladenov;4-2-3-1;208
23;24;Stoycho Mladenov;4-2-3-1;208
24;25;Stoycho Mladenov;4-2-3-1;208
25;26;Anatoli Nankov;4-2-3-1;208
