;jor;coach;system;teamid
0;1;Andreas Heraf;4-4-2;266
1;2;Andreas Heraf;4-3-3;266
2;3;Andreas Heraf;4-4-2;266
3;4;Andreas Heraf;5-3-2;266
4;5;Andreas Heraf;3-4-1-2;266
5;6;Andreas Heraf;5-3-2;266
6;7;Andreas Heraf;5-3-2;266
7;8;Andreas Heraf;5-3-2;266
8;9;Andreas Heraf;5-3-2;266
9;10;Christian Heinle;3-4-3;266
10;11;Christian Heinle;3-4-3;266
11;12;Christian Heinle;3-4-3;266
12;13;Christian Heinle;5-4-1;266
13;14;Christian Heinle;3-4-3;266
14;15;Christian Heinle;3-4-3;266
15;16;Christian Heinle;5-3-2;266
16;17;Christian Heinle;5-3-2;266
17;18;Christian Heinle;3-4-3;266
18;19;Robert Ibertsberger;4-2-3-1;266
19;20;Robert Ibertsberger;4-2-3-1;266
20;21;Robert Ibertsberger;4-2-3-1;266
21;22;Robert Ibertsberger;4-2-3-1;266
22;23;Robert Ibertsberger;4-2-3-1;266
23;24;Robert Ibertsberger;4-2-3-1;266
24;25;Robert Ibertsberger;4-2-3-1;266
25;26;Robert Ibertsberger;4-2-3-1;266
26;27;Robert Ibertsberger;4-2-3-1;266
27;28;Christian Heinle;3-4-1-2;266
28;29;Christian Heinle;4-4-2;266
29;30;Christian Heinle;5-3-2;266
30;31;Christian Heinle;4-4-2;266
31;32;Christian Heinle;4-4-2;266
