;jor;coach;system;teamid
0;1;Michel Der Zakarian;4-2-3-1;3911
1;2;Michel Der Zakarian;4-2-3-1;3911
2;3;Michel Der Zakarian;4-2-3-1;3911
3;4;Michel Der Zakarian;4-3-3;3911
4;5;Michel Der Zakarian;4-2-3-1;3911
5;6;Michel Der Zakarian;4-2-3-1;3911
6;7;Michel Der Zakarian;4-1-4-1;3911
7;8;Michel Der Zakarian;4-2-3-1;3911
8;9;Michel Der Zakarian;4-2-3-1;3911
9;10;Michel Der Zakarian;4-2-3-1;3911
10;11;Michel Der Zakarian;4-2-3-1;3911
11;12;Michel Der Zakarian;4-4-2;3911
12;13;Michel Der Zakarian;4-4-2;3911
13;14;Michel Der Zakarian;4-4-2;3911
14;15;Michel Der Zakarian;4-4-2;3911
15;16;Michel Der Zakarian;4-4-2;3911
16;17;Michel Der Zakarian;4-4-1-1;3911
17;18;Michel Der Zakarian;4-4-2;3911
18;19;Michel Der Zakarian;4-4-2;3911
19;20;Michel Der Zakarian;4-4-2;3911
20;21;Michel Der Zakarian;4-4-2;3911
21;22;Michel Der Zakarian;4-4-2;3911
22;23;Michel Der Zakarian;4-4-2;3911
23;24;Michel Der Zakarian;4-2-3-1;3911
24;25;Michel Der Zakarian;4-2-3-1;3911
25;26;Michel Der Zakarian;4-2-3-1;3911
26;27;Michel Der Zakarian;3-4-1-2;3911
27;28;Michel Der Zakarian;4-4-2;3911
28;29;Michel Der Zakarian;3-5-2;3911
29;30;Michel Der Zakarian;4-4-2;3911
30;31;Michel Der Zakarian;4-4-2;3911
31;32;Michel Der Zakarian;4-4-2;3911
32;33;Michel Der Zakarian;4-4-2;3911
33;34;Michel Der Zakarian;4-3-3;3911
34;35;Michel Der Zakarian;4-4-2;3911
35;36;Michel Der Zakarian;4-4-2;3911
36;37;Michel Der Zakarian;4-3-3;3911
37;38;Michel Der Zakarian;4-4-2;3911
