;jor;coach;system;teamid
0;1;Vladimir Radenkovic;4-2-3-1;4645
1;2;Vladimir Radenkovic;4-2-3-1;4645
2;3;Vladimir Radenkovic;4-2-3-1;4645
3;4;Vladimir Radenkovic;4-2-3-1;4645
4;5;Vladimir Radenkovic;3-4-3;4645
5;6;Vladimir Radenkovic;3-4-3;4645
6;7;Vladimir Radenkovic;4-3-1-2;4645
7;8;Vladimir Radenkovic;4-2-3-1;4645
8;9;Vladimir Radenkovic;3-4-3;4645
9;10;Vladimir Radenkovic;4-3-3;4645
10;11;Vladimir Radenkovic;4-2-3-1;4645
11;12;Vladimir Radenkovic;4-4-2;4645
12;13;Vladimir Radenkovic;4-4-2;4645
13;14;Vladimir Radenkovic;4-3-3;4645
14;15;Vladimir Radenkovic;3-5-2;4645
15;16;Vladimir Radenkovic;4-4-2;4645
16;17;Zoran Milinkovic;3-4-3;4645
17;18;Zoran Milinkovic;4-1-4-1;4645
18;19;Zoran Milinkovic;4-2-3-1;4645
19;20;Zoran Milinkovic;4-2-3-1;4645
20;21;Zoran Milinkovic;3-4-3;4645
21;22;Nenad Lalatovic;4-2-3-1;4645
22;23;Nenad Lalatovic;4-1-4-1;4645
23;24;Nenad Lalatovic;4-2-3-1;4645
24;25;Nenad Lalatovic;4-3-3;4645
25;26;Nenad Lalatovic;4-2-3-1;4645
26;27;Nenad Lalatovic;4-2-3-1;4645
27;28;Nenad Lalatovic;4-2-3-1;4645
28;29;Nenad Lalatovic;3-5-2;4645
29;30;Nenad Lalatovic;4-4-2;4645
