;jor;coach;system;teamid
0;1;Aleksey Berezutski;4-3-3;2410
1;2;Aleksey Berezutski;4-1-4-1;2410
2;3;Aleksey Berezutski;4-4-2;2410
3;4;Aleksey Berezutski;4-2-3-1;2410
4;5;Aleksey Berezutski;4-1-4-1;2410
5;6;Aleksey Berezutski;3-4-3;2410
6;7;Aleksey Berezutski;3-4-3;2410
7;8;Aleksey Berezutski;3-4-3;2410
8;9;Aleksey Berezutski;4-4-2;2410
9;10;Aleksey Berezutski;4-2-3-1;2410
10;11;Aleksey Berezutski;4-2-3-1;2410
11;12;Aleksey Berezutski;4-2-3-1;2410
12;13;Aleksey Berezutski;4-4-2;2410
13;14;Aleksey Berezutski;4-4-2;2410
14;15;Aleksey Berezutski;3-4-3;2410
15;16;Aleksey Berezutski;3-5-2;2410
16;17;Aleksey Berezutski;3-5-2;2410
17;18;Aleksey Berezutski;4-2-3-1;2410
18;19;Aleksey Berezutski;3-4-2-1;2410
19;20;Aleksey Berezutski;3-4-2-1;2410
20;21;Aleksey Berezutski;4-2-3-1;2410
21;22;Aleksey Berezutski;3-4-3;2410
22;23;Aleksey Berezutski;3-3-3-1;2410
23;24;Aleksey Berezutski;3-4-3;2410
24;25;Aleksey Berezutski;3-4-3;2410
25;26;Aleksey Berezutski;4-2-3-1;2410
26;27;Aleksey Berezutski;4-2-3-1;2410
27;28;Aleksey Berezutski;4-2-3-1;2410
28;29;Aleksey Berezutski;3-5-2;2410
29;30;Aleksey Berezutski;4-2-3-1;2410
