;jor;coach;system;teamid
0;1;Michael O'Neill;5-3-2;512
1;2;Michael O'Neill;5-3-2;512
2;3;Michael O'Neill;3-4-2-1;512
3;4;Michael O'Neill;3-5-2;512
4;5;Michael O'Neill;3-5-2;512
5;6;Michael O'Neill;3-5-2;512
6;7;Michael O'Neill;3-5-2;512
7;8;Michael O'Neill;3-5-2;512
8;9;Michael O'Neill;3-4-2-1;512
9;10;Michael O'Neill;3-4-2-1;512
10;11;Michael O'Neill;3-4-2-1;512
11;12;Michael O'Neill;3-4-2-1;512
12;13;Michael O'Neill;3-4-2-1;512
13;14;Michael O'Neill;5-3-2;512
14;15;Michael O'Neill;3-5-2;512
15;16;Michael O'Neill;3-5-2;512
16;17;Michael O'Neill;3-5-2;512
17;18;Michael O'Neill;3-5-2;512
18;19;Michael O'Neill;3-5-2;512
19;20;Michael O'Neill;3-4-1-2;512
20;21;Michael O'Neill;3-5-2;512
21;22;Michael O'Neill;3-5-2;512
22;23;Michael O'Neill;3-5-2;512
23;24;Michael O'Neill;3-5-2;512
24;25;Michael O'Neill;3-5-2;512
25;26;Michael O'Neill;3-5-2;512
26;27;Michael O'Neill;3-5-2;512
27;28;Michael O'Neill;3-5-2;512
28;29;Michael O'Neill;4-2-3-1;512
29;30;Michael O'Neill;4-2-3-1;512
30;31;Michael O'Neill;4-3-3;512
31;32;Michael O'Neill;4-3-3;512
32;33;Michael O'Neill;4-3-3;512
33;34;Michael O'Neill;4-3-3;512
34;35;Michael O'Neill;3-5-2;512
35;36;Michael O'Neill;3-5-2;512
36;37;Michael O'Neill;3-5-2;512
37;38;Michael O'Neill;4-3-3;512
38;39;Michael O'Neill;4-2-3-1;512
39;40;Michael O'Neill;4-2-3-1;512
40;41;Michael O'Neill;3-5-2;512
41;42;Michael O'Neill;3-5-2;512
42;43;Michael O'Neill;3-5-2;512
43;44;Michael O'Neill;3-5-2;512
44;45;Michael O'Neill;3-5-2;512
45;46;Michael O'Neill;3-5-2;512
