;jor;coach;system;teamid
0;1;Yuri Matveev;4-2-3-1;11127
1;2;Yuri Matveev;4-2-3-1;11127
2;3;Yuri Matveev;3-5-2;11127
3;4;Igor Shalimov;4-2-3-1;11127
4;5;Igor Shalimov;4-2-3-1;11127
5;6;Igor Shalimov;4-2-3-1;11127
6;7;Igor Shalimov;3-4-3;11127
7;8;Igor Shalimov;3-4-3;11127
8;9;Igor Shalimov;3-4-3;11127
9;10;Igor Shalimov;3-4-3;11127
10;11;Igor Shalimov;3-4-3;11127
11;12;Igor Shalimov;3-4-3;11127
12;13;Igor Shalimov;3-4-3;11127
13;14;Igor Shalimov;3-4-3;11127
14;15;Igor Shalimov;3-4-3;11127
15;16;Igor Shalimov;3-4-3;11127
16;17;Igor Shalimov;3-4-3;11127
17;18;Igor Shalimov;3-4-3;11127
18;19;Igor Shalimov;3-4-3;11127
19;20;Igor Shalimov;3-4-3;11127
20;21;Igor Shalimov;3-4-3;11127
21;22;Igor Shalimov;3-4-3;11127
22;23;Igor Shalimov;3-4-3;11127
23;24;Igor Shalimov;3-4-3;11127
24;25;Igor Shalimov;3-4-3;11127
25;26;Igor Shalimov;3-4-3;11127
26;27;Igor Shalimov;4-2-3-1;11127
27;28;Igor Shalimov;4-1-4-1;11127
28;29;Igor Shalimov;4-2-3-1;11127
29;30;Igor Shalimov;4-2-3-1;11127
