;jor;coach;system;teamid
0;1;Ivan Kolev;4-3-3;730
1;2;Ivan Kolev;4-3-3;730
2;3;Ivan Kolev;4-2-3-1;730
3;4;Ivan Kolev;4-2-3-1;730
4;5;Ivan Kolev;4-2-3-1;730
5;6;Ivan Kolev;4-3-3;730
6;7;Ivan Kolev;4-2-3-1;730
7;8;Ivan Kolev;4-2-3-1;730
8;9;Ivan Kolev;4-2-3-1;730
9;10;Ivan Kolev;4-1-4-1;730
10;11;Ivan Kolev;4-2-3-1;730
11;12;Ivan Kolev;4-2-3-1;730
12;13;Ivan Kolev;4-3-3;730
13;14;Ivan Kolev;4-3-3;730
14;15;Ivan Kolev;4-1-4-1;730
15;16;Ivan Kolev;4-1-4-1;730
16;17;Ivan Kolev;4-2-3-1;730
17;18;Ivan Kolev;4-1-4-1;730
18;19;Ivan Kolev;4-1-4-1;730
19;20;Ivan Kolev;4-1-4-1;730
20;21;Ivan Kolev;4-2-3-1;730
21;22;Ivan Kolev;4-2-3-1;730
22;23;Ivan Kolev;4-2-3-1;730
23;24;Ivan Kolev;4-1-4-1;730
24;25;Ivan Kolev;4-1-4-1;730
25;26;Ivan Kolev;4-2-3-1;730
