;jor;coach;system;teamid
0;1;Tim Walter;4-3-1-2;41
1;2;Tim Walter;4-3-3;41
2;3;Tim Walter;4-3-3;41
3;4;Tim Walter;4-3-3;41
4;5;Tim Walter;4-3-3;41
5;6;Tim Walter;4-3-3;41
6;7;Tim Walter;4-3-3;41
7;8;Tim Walter;4-3-3;41
8;9;Tim Walter;4-3-3;41
9;10;Tim Walter;4-3-1-2;41
10;11;Tim Walter;4-3-3;41
11;12;Tim Walter;4-3-3;41
12;13;Tim Walter;4-3-3;41
13;14;Tim Walter;4-3-3;41
14;15;Tim Walter;4-3-3;41
15;16;Tim Walter;4-3-3;41
16;17;Tim Walter;4-3-3;41
17;18;Tim Walter;4-3-3;41
18;19;Tim Walter;4-3-1-2;41
19;20;Tim Walter;4-3-3;41
20;21;Tim Walter;4-3-3;41
21;22;Tim Walter;4-3-3;41
22;23;Tim Walter;4-3-3;41
23;24;Tim Walter;4-3-3;41
24;25;Tim Walter;4-3-3;41
25;26;Tim Walter;4-3-3;41
26;27;Tim Walter;4-3-3;41
27;28;Tim Walter;4-3-3;41
28;29;Tim Walter;4-3-3;41
29;30;Tim Walter;4-4-2;41
30;31;Tim Walter;4-4-2;41
31;32;Tim Walter;4-3-3;41
32;33;Tim Walter;4-3-3;41
33;34;Tim Walter;4-3-3;41
