;jor;coach;system;teamid
0;1;Facundo Sava;4-4-2;19806
1;2;Facundo Sava;3-4-3;19806
2;3;Facundo Sava;4-4-2;19806
3;4;Facundo Sava;4-4-2;19806
4;5;Facundo Sava;4-4-2;19806
5;6;Facundo Sava;4-4-2;19806
6;7;Facundo Sava;4-4-2;19806
7;8;Facundo Sava;4-4-2;19806
8;9;Facundo Sava;4-4-2;19806
9;10;Facundo Sava;4-4-2;19806
10;11;Facundo Sava;4-4-2;19806
11;12;Facundo Sava;4-4-1-1;19806
12;13;Facundo Sava;4-4-2;19806
13;14;Facundo Sava;4-4-2;19806
14;15;Facundo Sava;4-4-2;19806
15;16;Facundo Sava;4-4-2;19806
16;17;Facundo Sava;4-4-2;19806
17;18;Facundo Sava;4-1-3-2;19806
18;19;Facundo Sava;4-4-2;19806
19;20;Facundo Sava;4-4-2;19806
20;21;Facundo Sava;4-4-2;19806
21;22;Facundo Sava;3-4-3;19806
22;23;Facundo Sava;4-4-2;19806
23;24;Facundo Sava;4-4-2;19806
24;25;Facundo Sava;4-4-2;19806
25;26;Facundo Sava;4-4-2;19806
26;27;Facundo Sava;4-4-2;19806
