;jor;coach;system;teamid
0;1;Sergey Semak;4-4-2;964
1;2;Sergey Semak;4-1-3-2;964
2;3;Sergey Semak;4-1-3-2;964
3;4;Sergey Semak;4-4-2;964
4;5;Sergey Semak;4-4-2;964
5;6;Sergey Semak;4-4-2;964
6;7;Sergey Semak;4-4-2;964
7;8;Sergey Semak;3-4-2-1;964
8;9;Sergey Semak;3-4-2-1;964
9;10;Sergey Semak;4-4-2;964
10;11;Sergey Semak;3-4-2-1;964
11;12;Sergey Semak;3-4-3;964
12;13;Sergey Semak;3-4-3;964
13;14;Sergey Semak;3-4-1-2;964
14;15;Sergey Semak;4-3-3;964
15;16;Sergey Semak;3-4-2-1;964
16;17;Sergey Semak;4-2-3-1;964
17;18;Sergey Semak;4-2-3-1;964
18;19;Sergey Semak;3-4-3;964
19;20;Sergey Semak;3-4-3;964
20;21;Sergey Semak;3-4-3;964
21;22;Sergey Semak;3-4-3;964
22;23;Sergey Semak;4-3-3;964
23;24;Sergey Semak;3-4-3;964
24;25;Sergey Semak;3-4-3;964
25;26;Sergey Semak;4-3-3;964
26;27;Sergey Semak;4-3-3;964
27;28;Sergey Semak;4-4-2;964
28;29;Sergey Semak;3-4-3;964
29;30;Sergey Semak;4-4-2;964
