;jor;coach;system;teamid
0;1;Kurt Russ;4-2-3-1;4467
1;2;Kurt Russ;4-2-3-1;4467
2;3;Kurt Russ;4-2-3-1;4467
3;4;Kurt Russ;4-2-3-1;4467
4;5;Kurt Russ;3-4-1-2;4467
5;6;Kurt Russ;5-3-2;4467
6;7;Kurt Russ;3-4-1-2;4467
7;8;Kurt Russ;4-2-3-1;4467
8;9;Kurt Russ;4-2-3-1;4467
9;10;Kurt Russ;5-3-2;4467
10;11;Kurt Russ;3-5-2;4467
11;12;Kurt Russ;4-4-1-1;4467
12;13;Kurt Russ;4-2-3-1;4467
13;14;Kurt Russ;4-2-3-1;4467
14;15;Kurt Russ;4-2-3-1;4467
15;16;Kurt Russ;4-2-3-1;4467
16;17;Kurt Russ;5-3-2;4467
17;18;Kurt Russ;4-2-3-1;4467
18;19;Kurt Russ;4-4-1-1;4467
19;20;Kurt Russ;4-2-3-1;4467
20;21;Kurt Russ;4-2-3-1;4467
21;22;Kurt Russ;4-2-3-1;4467
22;23;Klaus Schmidt;4-1-4-1;4467
23;24;Klaus Schmidt;5-3-2;4467
24;25;Klaus Schmidt;4-1-4-1;4467
25;26;Klaus Schmidt;5-3-2;4467
26;27;Klaus Schmidt;5-3-2;4467
27;28;Klaus Schmidt;4-3-1-2;4467
28;29;Klaus Schmidt;4-3-1-2;4467
29;30;Klaus Schmidt;4-3-1-2;4467
30;31;Klaus Schmidt;4-3-1-2;4467
31;32;Klaus Schmidt;4-3-1-2;4467
