;jor;coach;system;teamid
0;1;João Pedro Sousa;4-4-2;2503
1;2;João Pedro Sousa;3-4-3;2503
2;3;João Pedro Sousa;3-4-3;2503
3;4;João Pedro Sousa;3-4-3;2503
4;5;João Pedro Sousa;3-4-3;2503
5;6;João Pedro Sousa;3-4-3;2503
6;7;João Pedro Sousa;3-4-3;2503
7;8;João Pedro Sousa;3-4-3;2503
8;9;João Pedro Sousa;4-4-2;2503
9;10;João Pedro Sousa;3-4-3;2503
10;11;João Pedro Sousa;4-2-3-1;2503
11;12;João Pedro Sousa;4-4-2;2503
12;13;Petit;3-4-3;2503
13;14;Petit;3-4-3;2503
14;15;Petit;3-4-3;2503
15;16;Petit;3-4-2-1;2503
16;17;Petit;3-4-2-1;2503
17;18;Petit;3-4-3;2503
18;19;Petit;3-4-3;2503
19;20;Petit;3-4-3;2503
20;21;Petit;3-4-3;2503
21;22;Petit;3-4-3;2503
22;23;Petit;3-4-3;2503
23;24;Petit;3-4-3;2503
24;25;Petit;3-4-3;2503
25;26;Petit;3-4-3;2503
26;27;Petit;3-4-3;2503
27;28;Petit;3-4-3;2503
28;29;Petit;5-4-1;2503
29;30;Petit;3-4-2-1;2503
30;31;Petit;3-4-3;2503
31;32;Petit;3-5-2;2503
32;33;Petit;5-4-1;2503
33;34;Petit;3-4-3;2503
