;jor;coach;system;teamid
0;1;Jacek Magiera;3-4-2-1;759
1;2;Jacek Magiera;3-4-2-1;759
2;3;Jacek Magiera;3-4-2-1;759
3;4;Jacek Magiera;3-4-2-1;759
4;5;Jacek Magiera;3-4-2-1;759
5;6;Jacek Magiera;3-4-2-1;759
6;7;Jacek Magiera;3-4-2-1;759
7;8;Jacek Magiera;3-4-2-1;759
8;9;Jacek Magiera;3-4-2-1;759
9;10;Jacek Magiera;3-4-2-1;759
10;11;Jacek Magiera;3-4-2-1;759
11;12;Jacek Magiera;3-4-2-1;759
12;13;Jacek Magiera;3-4-2-1;759
13;14;Jacek Magiera;3-4-2-1;759
14;15;Jacek Magiera;3-4-2-1;759
15;16;Jacek Magiera;3-4-2-1;759
16;17;Jacek Magiera;3-4-2-1;759
17;18;Jacek Magiera;3-4-2-1;759
18;19;Jacek Magiera;3-4-2-1;759
19;20;Jacek Magiera;3-4-2-1;759
20;21;Jacek Magiera;3-4-2-1;759
21;22;Jacek Magiera;3-4-2-1;759
22;23;Jacek Magiera;4-2-3-1;759
23;24;Jacek Magiera;4-2-3-1;759
24;25;Piotr Tworek;4-3-3;759
25;26;Piotr Tworek;3-4-2-1;759
26;27;Piotr Tworek;3-4-2-1;759
27;28;Piotr Tworek;3-4-2-1;759
28;29;Piotr Tworek;3-4-2-1;759
29;30;Piotr Tworek;3-4-2-1;759
30;31;Piotr Tworek;4-2-3-1;759
31;32;Piotr Tworek;4-2-3-1;759
32;33;Piotr Tworek;4-2-3-1;759
33;34;Piotr Tworek;4-2-3-1;759
