;jor;coach;system;teamid
0;1;Juan Carlos Carcedo;4-4-1-1;13241
1;2;Juan Carlos Carcedo;4-2-3-1;13241
2;3;Juan Carlos Carcedo;4-4-1-1;13241
3;4;Juan Carlos Carcedo;3-4-1-2;13241
4;5;Juan Carlos Carcedo;4-2-3-1;13241
5;6;Juan Carlos Carcedo;4-2-3-1;13241
6;7;Juan Carlos Carcedo;4-1-4-1;13241
7;8;Juan Carlos Carcedo;4-3-3;13241
8;9;Juan Carlos Carcedo;4-3-3;13241
9;10;Juan Carlos Carcedo;4-2-3-1;13241
10;11;Juan Carlos Carcedo;4-2-3-1;13241
11;12;Juan Carlos Carcedo;4-2-3-1;13241
12;13;Juan Carlos Carcedo;4-4-2;13241
13;14;Juan Carlos Carcedo;4-2-3-1;13241
14;15;Juan Carlos Carcedo;4-2-3-1;13241
15;16;Juan Carlos Carcedo;4-2-3-1;13241
16;17;Juan Carlos Carcedo;4-4-1-1;13241
17;18;Juan Carlos Carcedo;4-4-1-1;13241
18;19;Juan Carlos Carcedo;4-4-1-1;13241
19;20;Juan Carlos Carcedo;4-2-3-1;13241
20;21;Juan Carlos Carcedo;5-3-2;13241
21;22;Paco Jémez;4-2-3-1;13241
22;23;Paco Jémez;4-2-3-1;13241
23;24;Paco Jémez;4-2-3-1;13241
24;25;Paco Jémez;4-2-3-1;13241
25;26;Paco Jémez;4-2-3-1;13241
26;27;Paco Jémez;4-2-3-1;13241
27;28;Paco Jémez;4-2-3-1;13241
28;29;Paco Jémez;4-2-3-1;13241
29;30;Paco Jémez;4-2-3-1;13241
30;31;Paco Jémez;4-2-3-1;13241
31;32;Paco Jémez;4-3-3;13241
32;33;Paco Jémez;4-2-3-1;13241
33;34;Paco Jémez;4-2-3-1;13241
34;35;Paco Jémez;4-2-3-1;13241
35;36;Paco Jémez;4-2-3-1;13241
36;37;Paco Jémez;4-2-3-1;13241
37;38;Paco Jémez;4-2-3-1;13241
38;39;Paco Jémez;4-2-3-1;13241
39;40;Paco Jémez;4-2-3-1;13241
40;41;Paco Jémez;4-2-3-1;13241
41;42;Paco Jémez;3-5-2;13241
