;jor;coach;system;teamid
0;1;Gerhard Kleppinger;3-4-1-2;254
1;2;Gerhard Kleppinger;3-4-1-2;254
2;3;Gerhard Kleppinger;4-2-3-1;254
3;4;Gerhard Kleppinger;4-2-3-1;254
4;5;Gerhard Kleppinger;4-2-3-1;254
5;6;Gerhard Kleppinger;4-2-3-1;254
6;7;Gerhard Kleppinger;4-1-4-1;254
7;8;Alois Schwartz;4-4-2;254
8;9;Alois Schwartz;4-4-2;254
9;10;Alois Schwartz;4-4-2;254
10;11;Alois Schwartz;4-3-3;254
11;12;Alois Schwartz;4-2-3-1;254
12;13;Alois Schwartz;4-2-3-1;254
13;14;Alois Schwartz;4-2-3-1;254
14;15;Alois Schwartz;4-2-3-1;254
15;16;Alois Schwartz;4-2-3-1;254
16;17;Alois Schwartz;4-2-3-1;254
17;18;Alois Schwartz;4-2-3-1;254
18;19;Alois Schwartz;4-2-3-1;254
19;20;Alois Schwartz;4-1-4-1;254
20;21;Alois Schwartz;4-2-3-1;254
21;22;Alois Schwartz;4-1-4-1;254
22;23;Alois Schwartz;4-2-3-1;254
23;24;Alois Schwartz;4-2-3-1;254
24;25;Alois Schwartz;4-2-3-1;254
25;26;Alois Schwartz;4-2-3-1;254
26;27;Alois Schwartz;4-2-3-1;254
27;28;Alois Schwartz;4-2-3-1;254
28;29;Alois Schwartz;4-2-3-1;254
29;30;Alois Schwartz;4-3-1-2;254
30;31;Alois Schwartz;4-2-3-1;254
31;32;Alois Schwartz;3-5-2;254
32;33;Alois Schwartz;4-2-3-1;254
33;34;Alois Schwartz;4-2-3-1;254
