;jor;coach;system;teamid
0;1;Azrudin Valentic;3-4-3;2531
1;2;Azrudin Valentic;3-4-3;2531
2;3;Azrudin Valentic;3-4-1-2;2531
3;4;Azrudin Valentic;3-4-3;2531
4;5;Azrudin Valentic;4-2-3-1;2531
5;6;Azrudin Valentic;4-2-3-1;2531
6;7;Azrudin Valentic;4-2-3-1;2531
7;8;Azrudin Valentic;3-4-3;2531
8;9;Azrudin Valentic;3-4-2-1;2531
9;10;Azrudin Valentic;3-4-1-2;2531
10;11;Azrudin Valentic;3-5-2;2531
11;12;Azrudin Valentic;3-4-2-1;2531
12;13;Azrudin Valentic;3-4-2-1;2531
13;14;Azrudin Valentic;3-4-2-1;2531
14;15;Azrudin Valentic;4-3-2-1;2531
15;16;Azrudin Valentic;3-4-2-1;2531
16;17;Azrudin Valentic;3-4-2-1;2531
17;18;Azrudin Valentic;3-4-2-1;2531
18;19;Azrudin Valentic;4-3-1-2;2531
19;20;Azrudin Valentic;3-4-1-2;2531
20;21;Azrudin Valentic;3-4-2-1;2531
21;22;Azrudin Valentic;3-4-2-1;2531
22;23;Azrudin Valentic;3-4-2-1;2531
23;24;Azrudin Valentic;3-4-2-1;2531
24;25;Azrudin Valentic;3-4-2-1;2531
25;26;Azrudin Valentic;3-4-2-1;2531
