;jor;coach;system;teamid
0;1;Mario Rosas;4-3-2-1;223
1;2;Mario Rosas;4-3-3;223
2;3;Josip Belamaric;4-2-3-1;223
3;4;Josip Belamaric;4-2-3-1;223
4;5;Josip Belamaric;4-2-3-1;223
5;6;Josip Belamaric;4-2-3-1;223
6;7;Josip Belamaric;4-2-3-1;223
7;8;Josip Belamaric;4-2-3-1;223
8;9;Josip Belamaric;4-2-3-1;223
9;10;Josip Belamaric;4-2-3-1;223
10;11;Josip Belamaric;4-2-3-1;223
11;12;Josip Belamaric;4-2-3-1;223
12;13;Josip Belamaric;4-2-3-1;223
13;14;Josip Belamaric;4-2-3-1;223
14;15;Josip Belamaric;4-2-3-1;223
15;16;Josip Belamaric;4-2-3-1;223
16;17;Josip Belamaric;4-2-3-1;223
17;18;Josip Belamaric;4-2-3-1;223
18;19;Josip Belamaric;4-2-3-1;223
19;20;Josip Belamaric;4-4-2;223
20;21;Ferdo Milin;3-5-2;223
21;22;Dean Racunica;3-4-3;223
22;23;Dean Racunica;4-2-3-1;223
23;24;Dean Racunica;4-2-3-1;223
24;25;Dean Racunica;4-2-3-1;223
25;26;Dean Racunica;3-4-2-1;223
26;27;Dean Racunica;5-4-1;223
27;28;Dean Racunica;3-4-1-2;223
28;29;Dean Racunica;4-2-3-1;223
29;30;Dean Racunica;4-2-3-1;223
30;31;Dean Racunica;4-3-3;223
31;32;0;4-2-3-1;223
32;32;0;4-2-3-1;223
33;32;0;4-2-3-1;223
34;32;0;4-2-3-1;223
35;32;0;4-2-3-1;223
