;jor;coach;system;teamid
0;1;Adam Majewski;3-4-2-1;22431
1;2;Adam Majewski;3-4-2-1;22431
2;3;Adam Majewski;3-4-2-1;22431
3;4;Adam Majewski;3-4-1-2;22431
4;5;Adam Majewski;3-4-2-1;22431
5;6;Adam Majewski;3-4-2-1;22431
6;7;Adam Majewski;3-4-2-1;22431
7;8;Adam Majewski;3-4-2-1;22431
8;9;Adam Majewski;3-4-2-1;22431
9;10;Adam Majewski;3-4-2-1;22431
10;11;Adam Majewski;3-4-2-1;22431
11;12;Adam Majewski;3-4-2-1;22431
12;13;Adam Majewski;3-4-2-1;22431
13;14;Adam Majewski;3-4-2-1;22431
14;15;Adam Majewski;3-4-2-1;22431
15;16;Adam Majewski;3-4-2-1;22431
16;17;Adam Majewski;3-4-2-1;22431
17;18;Adam Majewski;3-4-2-1;22431
18;19;Adam Majewski;3-4-2-1;22431
19;20;Adam Majewski;3-4-2-1;22431
20;21;Adam Majewski;3-4-2-1;22431
21;22;Adam Majewski;3-4-2-1;22431
22;23;Adam Majewski;3-4-2-1;22431
23;24;Adam Majewski;3-4-2-1;22431
24;25;Adam Majewski;3-4-2-1;22431
25;26;Adam Majewski;3-4-2-1;22431
26;27;Adam Majewski;3-4-2-1;22431
27;28;Adam Majewski;3-4-2-1;22431
28;29;Adam Majewski;3-4-2-1;22431
29;30;Adam Majewski;3-4-2-1;22431
30;31;Adam Majewski;3-4-2-1;22431
31;32;Adam Majewski;3-4-2-1;22431
32;33;Adam Majewski;3-4-2-1;22431
33;34;Adam Majewski;3-4-2-1;22431
