;jor;coach;system;teamid
0;1;Fabio Celestini;4-4-2;434
1;2;Fabio Celestini;4-4-2;434
2;3;Fabio Celestini;4-4-2;434
3;4;Fabio Celestini;4-4-2;434
4;5;Fabio Celestini;4-3-1-2;434
5;6;Fabio Celestini;4-3-1-2;434
6;7;Fabio Celestini;4-2-3-1;434
7;8;Fabio Celestini;4-3-1-2;434
8;9;Fabio Celestini;4-2-3-1;434
9;10;Fabio Celestini;4-3-1-2;434
10;11;Fabio Celestini;4-4-2;434
11;12;Fabio Celestini;4-3-3;434
12;13;Fabio Celestini;4-4-2;434
13;14;Fabio Celestini;4-1-4-1;434
14;15;Sandro Chieffo;4-2-3-1;434
15;16;Sandro Chieffo;3-5-2;434
16;17;Sandro Chieffo;4-4-1-1;434
17;18;Sandro Chieffo;4-2-3-1;434
18;19;Mario Frick;4-4-2;434
19;20;Mario Frick;4-4-2;434
20;21;Mario Frick;4-4-2;434
21;22;Mario Frick;4-4-2;434
22;23;Mario Frick;4-4-2;434
23;24;Mario Frick;4-4-2;434
24;25;Mario Frick;4-4-2;434
25;26;Mario Frick;4-4-2;434
26;27;Mario Frick;4-4-2;434
27;28;Mario Frick;4-4-2;434
28;29;Mario Frick;4-4-2;434
29;30;Mario Frick;4-4-2;434
30;31;Mario Frick;4-4-2;434
31;32;Mario Frick;4-4-2;434
32;33;Mario Frick;4-4-2;434
33;34;Mario Frick;4-4-2;434
34;35;Mario Frick;4-4-2;434
35;36;Mario Frick;4-2-3-1;434
