;jor;coach;system;teamid
0;1;Stephen Glass;4-4-2;370
1;2;Stephen Glass;4-1-4-1;370
2;3;Stephen Glass;4-2-3-1;370
3;4;Stephen Glass;4-1-4-1;370
4;5;Stephen Glass;4-1-4-1;370
5;6;Stephen Glass;4-4-2;370
6;7;Stephen Glass;4-2-3-1;370
7;8;Stephen Glass;4-4-1-1;370
8;9;Stephen Glass;4-3-3;370
9;10;Stephen Glass;4-1-3-2;370
10;11;Stephen Glass;5-4-1;370
11;12;Stephen Glass;3-4-1-2;370
12;13;Stephen Glass;3-4-1-2;370
13;14;Stephen Glass;3-4-1-2;370
14;15;Stephen Glass;4-3-3;370
15;16;Stephen Glass;4-3-3;370
16;17;Stephen Glass;4-2-3-1;370
17;18;Stephen Glass;4-2-3-1;370
18;19;Stephen Glass;4-2-3-1;370
19;20;Stephen Glass;4-3-3;370
20;21;Stephen Glass;4-4-1-1;370
21;22;Stephen Glass;4-2-3-1;370
22;23;Stephen Glass;4-2-3-1;370
23;24;Barry Robson;4-2-3-1;370
24;25;Stephen Glass;4-2-3-1;370
25;26;Stephen Glass;3-5-2;370
26;27;Jim Goodwin;4-2-3-1;370
27;28;Jim Goodwin;4-2-3-1;370
28;29;Jim Goodwin;4-2-3-1;370
29;30;Jim Goodwin;4-3-1-2;370
30;31;Jim Goodwin;4-1-4-1;370
31;32;Jim Goodwin;4-1-4-1;370
32;33;Jim Goodwin;4-2-3-1;370
