;jor;coach;system;teamid
0;1;Ivan Jovanovic;4-2-3-1;265
1;2;Ivan Jovanovic;4-2-3-1;265
2;3;Ivan Jovanovic;4-2-3-1;265
3;4;Ivan Jovanovic;4-2-3-1;265
4;5;Ivan Jovanovic;4-2-3-1;265
5;6;Ivan Jovanovic;4-2-3-1;265
6;7;Ivan Jovanovic;4-2-3-1;265
7;8;Ivan Jovanovic;4-2-3-1;265
8;9;Ivan Jovanovic;4-2-3-1;265
9;10;Ivan Jovanovic;4-2-3-1;265
10;11;Ivan Jovanovic;4-2-3-1;265
11;12;Ivan Jovanovic;4-2-3-1;265
12;13;Ivan Jovanovic;4-3-3;265
13;14;Ivan Jovanovic;4-3-3;265
14;15;Ivan Jovanovic;4-3-3;265
15;16;Ivan Jovanovic;4-3-3;265
16;17;Ivan Jovanovic;4-3-3;265
17;18;Ivan Jovanovic;4-3-3;265
18;19;Ivan Jovanovic;4-3-3;265
19;20;Ivan Jovanovic;4-3-3;265
20;21;Ivan Jovanovic;4-3-3;265
21;22;Ivan Jovanovic;4-3-3;265
22;23;Ivan Jovanovic;4-3-3;265
23;24;Ivan Jovanovic;4-2-3-1;265
24;25;Ivan Jovanovic;4-2-3-1;265
25;26;Ivan Jovanovic;4-2-3-1;265
