;jor;coach;system;teamid
0;1;Marcelo Bielsa;4-1-4-1;399
1;2;Marcelo Bielsa;5-4-1;399
2;3;Marcelo Bielsa;5-4-1;399
3;4;Marcelo Bielsa;4-1-4-1;399
4;5;Marcelo Bielsa;4-1-4-1;399
5;6;Marcelo Bielsa;4-1-4-1;399
6;7;Marcelo Bielsa;4-1-4-1;399
7;8;Marcelo Bielsa;5-4-1;399
8;9;Marcelo Bielsa;4-4-2;399
9;10;Marcelo Bielsa;3-3-3-1;399
10;11;Marcelo Bielsa;4-2-3-1;399
11;12;Marcelo Bielsa;4-2-3-1;399
12;13;Marcelo Bielsa;4-2-3-1;399
13;14;Marcelo Bielsa;4-3-3;399
14;15;Marcelo Bielsa;5-4-1;399
15;16;Marcelo Bielsa;4-4-2;399
16;17;Marcelo Bielsa;4-2-3-1;399
17;18;Marcelo Bielsa;4-1-4-1;399
18;19;Marcelo Bielsa;4-2-3-1;399
19;20;Jesse Marsch;4-2-3-1;399
20;21;Marcelo Bielsa;5-4-1;399
21;22;Marcelo Bielsa;4-2-3-1;399
22;23;Marcelo Bielsa;4-2-3-1;399
23;24;Marcelo Bielsa;4-2-3-1;399
24;25;Marcelo Bielsa;4-1-4-1;399
25;26;Marcelo Bielsa;4-2-3-1;399
26;27;Marcelo Bielsa;4-3-3;399
27;28;Jesse Marsch;4-2-3-1;399
28;29;Jesse Marsch;4-2-3-1;399
29;30;Jesse Marsch;4-2-3-1;399
30;31;Jesse Marsch;4-2-3-1;399
31;32;Jesse Marsch;4-1-4-1;399
32;33;Jesse Marsch;4-2-3-1;399
33;34;Jesse Marsch;4-2-3-1;399
34;35;Jesse Marsch;5-4-1;399
35;36;Jesse Marsch;4-2-3-1;399
36;37;Jesse Marsch;4-2-3-1;399
37;38;Jesse Marsch;4-1-4-1;399
