;jor;coach;system;teamid
0;1;Simone Inzaghi;3-5-2;46
1;2;Simone Inzaghi;3-5-2;46
2;3;Simone Inzaghi;3-5-2;46
3;4;Simone Inzaghi;3-5-2;46
4;5;Simone Inzaghi;3-5-2;46
5;6;Simone Inzaghi;3-5-2;46
6;7;Simone Inzaghi;3-5-2;46
7;8;Simone Inzaghi;3-5-2;46
8;9;Simone Inzaghi;3-5-2;46
9;10;Simone Inzaghi;3-5-2;46
10;11;Simone Inzaghi;3-5-2;46
11;12;Simone Inzaghi;3-4-1-2;46
12;13;Simone Inzaghi;3-5-2;46
13;14;Simone Inzaghi;3-5-2;46
14;15;Simone Inzaghi;3-5-2;46
15;16;Simone Inzaghi;3-5-2;46
16;17;Simone Inzaghi;3-5-2;46
17;18;Simone Inzaghi;3-5-2;46
18;19;Simone Inzaghi;3-5-2;46
19;20;Simone Inzaghi;3-5-2;46
20;21;Simone Inzaghi;3-5-2;46
21;22;Simone Inzaghi;3-5-2;46
22;23;Simone Inzaghi;3-5-2;46
23;24;Simone Inzaghi;3-5-2;46
24;25;Simone Inzaghi;3-5-2;46
25;26;Simone Inzaghi;3-5-2;46
26;27;Simone Inzaghi;3-5-2;46
27;28;Simone Inzaghi;3-5-2;46
28;29;Simone Inzaghi;3-5-2;46
29;30;Simone Inzaghi;3-5-2;46
30;31;Simone Inzaghi;3-5-2;46
31;32;Simone Inzaghi;3-5-2;46
32;33;Simone Inzaghi;3-5-2;46
33;34;Simone Inzaghi;3-5-2;46
34;35;Simone Inzaghi;3-5-2;46
35;36;Simone Inzaghi;3-5-2;46
36;37;Simone Inzaghi;3-5-2;46
37;38;Simone Inzaghi;3-5-2;46
