;jor;coach;system;teamid
0;1;Savo Milosevic;4-2-3-1;4772
1;2;Savo Milosevic;4-2-3-1;4772
2;3;Savo Milosevic;4-2-3-1;4772
3;4;Savo Milosevic;4-2-3-1;4772
4;5;Savo Milosevic;4-2-3-1;4772
5;6;Savo Milosevic;4-2-3-1;4772
6;7;Savo Milosevic;4-2-3-1;4772
7;8;Savo Milosevic;4-2-3-1;4772
8;9;Savo Milosevic;4-2-3-1;4772
9;10;Savo Milosevic;4-2-3-1;4772
10;11;Savo Milosevic;4-2-3-1;4772
11;12;Savo Milosevic;4-2-3-1;4772
12;13;Dino Skender;4-2-3-1;4772
13;14;Dino Skender;4-2-3-1;4772
14;15;Dino Skender;4-2-3-1;4772
15;16;Dino Skender;4-2-3-1;4772
16;17;Dino Skender;4-2-3-1;4772
17;18;Dino Skender;4-2-3-1;4772
18;19;Dino Skender;4-2-3-1;4772
19;20;Dino Skender;4-2-3-1;4772
20;21;Dino Skender;4-2-3-1;4772
21;22;Dino Skender;4-2-3-1;4772
22;23;Dino Skender;4-2-3-1;4772
23;24;Dino Skender;4-2-3-1;4772
24;25;Dino Skender;4-2-3-1;4772
25;26;Dino Skender;4-2-3-1;4772
26;27;Dino Skender;4-2-3-1;4772
27;28;Dino Skender;4-2-3-1;4772
28;29;Robert Prosinecki;4-3-3;4772
29;30;Robert Prosinecki;4-3-3;4772
30;31;Robert Prosinecki;4-1-4-1;4772
31;32;Robert Prosinecki;3-5-2;4772
32;33;Robert Prosinecki;4-2-3-1;4772
33;34;Robert Prosinecki;4-2-3-1;4772
34;35;Robert Prosinecki;4-2-3-1;4772
35;36;Robert Prosinecki;4-2-3-1;4772
