;jor;coach;system;teamid
0;1;Rui Vitória;4-2-3-1;232
1;2;Rui Vitória;4-2-3-1;232
2;3;Rui Vitória;4-2-3-1;232
3;4;Rui Vitória;4-4-2;232
4;5;Rui Vitória;4-4-2;232
5;6;Rui Vitória;3-4-1-2;232
6;7;Rui Vitória;3-4-1-2;232
7;8;Rui Vitória;3-4-1-2;232
8;9;Rui Vitória;3-4-3;232
9;10;Rui Vitória;3-4-3;232
10;11;Rui Vitória;3-4-3;232
11;12;Rui Vitória;3-4-1-2;232
12;13;Rui Vitória;4-4-2;232
13;14;Rui Vitória;3-5-2;232
14;15;Rui Vitória;3-4-3;232
15;16;Rui Vitória;4-4-2;232
16;17;Rui Vitória;4-2-3-1;232
17;18;Rui Vitória;4-2-3-1;232
18;19;Paolo Vanoli;3-5-2;232
19;20;Paolo Vanoli;3-4-2-1;232
20;21;Paolo Vanoli;3-4-2-1;232
21;22;Paolo Vanoli;3-4-2-1;232
22;23;Paolo Vanoli;3-4-2-1;232
23;24;Paolo Vanoli;3-4-1-2;232
24;25;Paolo Vanoli;3-4-1-2;232
25;26;Paolo Vanoli;3-4-2-1;232
26;27;Paolo Vanoli;3-4-2-1;232
27;28;Paolo Vanoli;4-4-2;232
28;29;Paolo Vanoli;4-4-1-1;232
29;30;Paolo Vanoli;3-4-3;232
