;jor;coach;system;teamid
0;1;Vítor Pereira;3-4-3;36
1;2;Vítor Pereira;3-4-3;36
2;3;Vítor Pereira;3-4-3;36
3;4;Vítor Pereira;3-4-3;36
4;5;Vítor Pereira;3-4-2-1;36
5;6;Vítor Pereira;3-4-3;36
6;7;Vítor Pereira;3-4-3;36
7;8;Vítor Pereira;3-4-1-2;36
8;9;Vítor Pereira;3-4-1-2;36
9;10;Vítor Pereira;3-4-3;36
10;11;Vítor Pereira;3-4-3;36
11;12;Vítor Pereira;3-5-2;36
12;13;Vítor Pereira;4-3-3;36
13;14;Vítor Pereira;4-3-3;36
14;15;Vítor Pereira;3-4-3;36
15;16;Vítor Pereira;3-4-3;36
16;17;Vítor Pereira;3-4-3;36
17;18;Zeki Murat Göle;4-2-3-1;36
18;19;Zeki Murat Göle;4-2-3-1;36
19;20;Zeki Murat Göle;4-1-4-1;36
20;21;Ismail Kartal;4-2-3-1;36
21;22;Ismail Kartal;4-2-3-1;36
22;23;Ismail Kartal;4-1-4-1;36
23;24;Ismail Kartal;4-2-3-1;36
24;25;Ismail Kartal;4-1-4-1;36
25;26;Ismail Kartal;4-2-3-1;36
26;27;Ismail Kartal;4-2-3-1;36
27;28;Ismail Kartal;4-2-3-1;36
28;29;Ismail Kartal;4-2-3-1;36
29;30;Ismail Kartal;4-2-3-1;36
30;31;Ismail Kartal;4-2-3-1;36
31;32;Ismail Kartal;4-2-3-1;36
32;33;Ismail Kartal;4-2-3-1;36
33;34;Ismail Kartal;4-2-3-1;36
34;35;Ismail Kartal;4-1-4-1;36
35;36;Ismail Kartal;4-2-3-1;36
36;37;Ismail Kartal;4-2-3-1;36
37;38;Ismail Kartal;4-2-3-1;36
