;jor;coach;system;teamid
0;1;Daniel Morales;4-2-3-1;26462
1;2;Daniel Morales;4-2-3-1;26462
2;3;Daniel Morales;4-2-3-1;26462
3;4;Daniel Morales;4-2-3-1;26462
4;5;Daniel Morales;4-2-3-1;26462
5;6;Daniel Morales;4-2-3-1;26462
6;7;Daniel Morales;4-2-3-1;26462
7;8;Daniel Morales;4-2-3-1;26462
8;9;Daniel Morales;4-2-3-1;26462
9;10;Daniel Morales;4-2-3-1;26462
10;11;Daniel Morales;4-2-3-1;26462
11;12;Daniel Morales;5-4-1;26462
12;13;Daniel Morales;4-1-4-1;26462
13;14;Daniel Morales;4-2-3-1;26462
14;15;Daniel Morales;4-2-3-1;26462
15;16;Daniel Morales;4-2-3-1;26462
16;17;Daniel Morales;3-4-2-1;26462
17;18;Daniel Morales;4-2-3-1;26462
18;19;Daniel Morales;3-4-3;26462
19;20;Daniel Morales;4-2-3-1;26462
20;21;Daniel Morales;4-2-3-1;26462
21;22;Radoslav Boyanov;4-2-3-1;26462
22;23;Daniel Morales;4-2-3-1;26462
23;24;Daniel Morales;4-2-3-1;26462
24;25;Ivaylo Dimitrov;4-2-3-1;26462
25;26;Ivaylo Dimitrov;4-2-3-1;26462
