;jor;coach;system;teamid
0;1;Per-Mathias Högmo;4-3-3;1109
1;2;Per-Mathias Högmo;4-3-3;1109
2;3;Per-Mathias Högmo;4-3-3;1109
3;4;Per-Mathias Högmo;4-3-3;1109
4;5;Per-Mathias Högmo;4-3-3;1109
5;6;Per-Mathias Högmo;4-3-3;1109
6;7;Per-Mathias Högmo;4-3-3;1109
7;8;Per-Mathias Högmo;4-3-3;1109
8;9;Per-Mathias Högmo;4-3-3;1109
9;10;Per-Mathias Högmo;4-3-3;1109
10;11;Per-Mathias Högmo;4-3-3;1109
11;12;Per-Mathias Högmo;4-3-3;1109
12;13;Per-Mathias Högmo;4-3-3;1109
13;14;Per-Mathias Högmo;4-3-3;1109
14;15;Per-Mathias Högmo;4-3-3;1109
15;16;Per-Mathias Högmo;4-3-3;1109
16;17;Per-Mathias Högmo;4-3-3;1109
17;18;Per-Mathias Högmo;4-3-3;1109
18;19;Per-Mathias Högmo;4-3-3;1109
19;20;Per-Mathias Högmo;4-3-3;1109
20;21;Per-Mathias Högmo;4-3-3;1109
21;22;Per-Mathias Högmo;4-3-3;1109
22;23;Per-Mathias Högmo;4-3-3;1109
23;24;Per-Mathias Högmo;?;1109
24;25;Per-Mathias Högmo;4-3-3;1109
25;26;Per-Mathias Högmo;4-3-3;1109
26;27;Per-Mathias Högmo;4-3-3;1109
27;28;Per-Mathias Högmo;4-3-3;1109
28;29;Per-Mathias Högmo;4-3-3;1109
29;30;Per-Mathias Högmo;4-3-3;1109
