;jor;coach;system;teamid
0;1;Marco Baroni;4-3-3;1005
1;2;Marco Baroni;4-3-3;1005
2;3;Marco Baroni;4-3-3;1005
3;4;Marco Baroni;4-3-3;1005
4;5;Marco Baroni;4-3-3;1005
5;6;Marco Baroni;4-3-3;1005
6;7;Marco Baroni;4-3-3;1005
7;8;Marco Baroni;4-3-3;1005
8;9;Marco Baroni;4-3-3;1005
9;10;Marco Baroni;4-3-3;1005
10;11;Marco Baroni;4-3-3;1005
11;12;Marco Baroni;4-3-3;1005
12;13;Marco Baroni;4-3-3;1005
13;14;Marco Baroni;4-3-3;1005
14;15;Marco Baroni;4-3-3;1005
15;16;Marco Baroni;4-3-3;1005
16;17;Marco Baroni;4-3-3;1005
17;18;Marco Baroni;4-3-3;1005
18;19;Marco Baroni;4-3-3;1005
19;20;Marco Baroni;4-3-3;1005
20;21;Marco Baroni;4-3-3;1005
21;22;Marco Baroni;4-3-3;1005
22;23;Marco Baroni;4-3-3;1005
23;24;Marco Baroni;4-3-3;1005
24;25;Marco Baroni;4-3-3;1005
25;26;Marco Baroni;4-3-3;1005
26;27;Marco Baroni;4-3-3;1005
27;28;Marco Baroni;4-2-3-1;1005
28;29;Marco Baroni;4-3-3;1005
29;30;Marco Baroni;4-3-3;1005
30;31;Marco Baroni;4-3-3;1005
31;32;Marco Baroni;4-3-3;1005
32;33;Marco Baroni;4-3-3;1005
33;34;Marco Baroni;4-3-3;1005
34;35;Marco Baroni;4-3-3;1005
35;36;Marco Baroni;4-3-3;1005
36;37;Marco Baroni;4-3-3;1005
37;38;Marco Baroni;4-3-3;1005
