;jor;coach;system;teamid
0;1;Sebastián Beccacece;4-2-3-1;2402
1;2;Sebastián Beccacece;4-2-3-1;2402
2;3;Sebastián Beccacece;4-2-3-1;2402
3;4;Sebastián Beccacece;4-2-3-1;2402
4;5;Sebastián Beccacece;4-4-2;2402
5;6;Sebastián Beccacece;4-2-3-1;2402
6;7;Sebastián Beccacece;4-2-3-1;2402
7;8;Sebastián Beccacece;3-4-1-2;2402
8;9;Sebastián Beccacece;4-3-3;2402
9;10;Sebastián Beccacece;4-4-2;2402
10;11;Sebastián Beccacece;4-4-2;2402
11;12;Sebastián Beccacece;3-4-3;2402
12;13;Sebastián Beccacece;4-2-3-1;2402
13;14;Sebastián Beccacece;4-2-3-1;2402
14;15;Sebastián Beccacece;4-3-3;2402
15;16;Sebastián Beccacece;4-3-3;2402
16;17;Sebastián Beccacece;4-3-3;2402
17;18;Sebastián Beccacece;4-2-3-1;2402
18;19;Julio Vaccari;4-1-4-1;2402
19;20;Julio Vaccari;4-1-4-1;2402
20;21;Julio Vaccari;4-2-3-1;2402
21;22;Julio Vaccari;4-2-3-1;2402
22;23;Julio Vaccari;4-3-3;2402
23;24;Julio Vaccari;4-1-4-1;2402
24;25;Julio Vaccari;4-1-4-1;2402
25;26;Julio Vaccari;4-1-4-1;2402
26;27;Julio Vaccari;4-1-4-1;2402
