;jor;coach;system;teamid
0;1;Thomas Frank;3-5-2;1148
1;2;Thomas Frank;3-5-2;1148
2;3;Thomas Frank;3-4-1-2;1148
3;4;Thomas Frank;3-5-2;1148
4;5;Thomas Frank;3-5-2;1148
5;6;Thomas Frank;3-5-2;1148
6;7;Thomas Frank;3-5-2;1148
7;8;Thomas Frank;3-5-2;1148
8;9;Thomas Frank;3-5-2;1148
9;10;Thomas Frank;3-5-2;1148
10;11;Thomas Frank;3-4-1-2;1148
11;12;Thomas Frank;3-4-3;1148
12;13;Thomas Frank;3-5-2;1148
13;14;Thomas Frank;3-5-2;1148
14;15;Thomas Frank;5-3-2;1148
15;16;Thomas Frank;3-5-2;1148
16;17;Thomas Frank;3-5-2;1148
17;18;Thomas Frank;3-5-2;1148
18;19;Thomas Frank;3-4-1-2;1148
19;20;Thomas Frank;3-5-2;1148
20;21;Thomas Frank;3-5-2;1148
21;22;Thomas Frank;3-5-2;1148
22;23;Thomas Frank;3-5-2;1148
23;24;Thomas Frank;3-5-2;1148
24;25;Thomas Frank;3-5-2;1148
25;26;Thomas Frank;3-5-2;1148
26;27;Thomas Frank;4-4-2;1148
27;28;Thomas Frank;4-2-3-1;1148
28;29;Thomas Frank;4-3-3;1148
29;30;Thomas Frank;4-1-4-1;1148
30;31;Thomas Frank;5-3-2;1148
31;32;Thomas Frank;4-3-3;1148
32;33;Thomas Frank;4-3-3;1148
33;34;Thomas Frank;3-5-2;1148
34;35;Thomas Frank;3-5-2;1148
35;36;Thomas Frank;4-3-3;1148
36;37;Thomas Frank;4-3-3;1148
37;38;Thomas Frank;4-1-4-1;1148
