;jor;coach;system;teamid
0;1;Slavoljub Djordjevic;4-2-3-1;448
1;2;Slavoljub Djordjevic;4-2-3-1;448
2;3;Slavoljub Djordjevic;4-2-3-1;448
3;4;Slavoljub Djordjevic;4-2-3-1;448
4;5;Slavoljub Djordjevic;4-2-3-1;448
5;6;Slavoljub Djordjevic;4-2-3-1;448
6;7;Slavoljub Djordjevic;4-2-3-1;448
7;8;Slavoljub Djordjevic;4-2-3-1;448
8;9;Slavoljub Djordjevic;4-2-3-1;448
9;10;Slavoljub Djordjevic;4-3-3;448
10;11;Slavoljub Djordjevic;4-3-3;448
11;12;Slavoljub Djordjevic;4-2-3-1;448
12;13;Slavoljub Djordjevic;4-2-3-1;448
13;14;Slavoljub Djordjevic;4-4-2;448
14;15;Slavoljub Djordjevic;4-4-2;448
15;16;Slavoljub Djordjevic;4-2-3-1;448
16;17;Slavoljub Djordjevic;4-4-2;448
17;18;Slavoljub Djordjevic;4-2-3-1;448
18;19;Slavoljub Djordjevic;4-2-3-1;448
19;20;Slavoljub Djordjevic;4-2-3-1;448
20;21;Slavoljub Djordjevic;4-2-3-1;448
21;22;Slavoljub Djordjevic;4-4-2;448
22;23;Slavoljub Djordjevic;4-4-2;448
23;24;Slavoljub Djordjevic;4-4-2;448
24;25;Slavoljub Djordjevic;4-4-2;448
25;26;Slavoljub Djordjevic;4-2-3-1;448
26;27;Slavoljub Djordjevic;4-2-3-1;448
27;28;Dragan Radojicic;4-2-3-1;448
28;29;Dragan Radojicic;3-5-2;448
29;30;Dragan Radojicic;4-2-3-1;448
