;jor;coach;system;teamid
0;1;Julián Calero;4-1-4-1;1536
1;2;Julián Calero;4-3-3;1536
2;3;Julián Calero;4-2-3-1;1536
3;4;Julián Calero;4-2-3-1;1536
4;5;Julián Calero;4-2-3-1;1536
5;6;Julián Calero;4-2-3-1;1536
6;7;Julián Calero;4-4-2;1536
7;8;Julián Calero;5-3-2;1536
8;9;Julián Calero;5-4-1;1536
9;10;Julián Calero;3-4-2-1;1536
10;11;Julián Calero;5-3-2;1536
11;12;Julián Calero;5-4-1;1536
12;13;Julián Calero;5-4-1;1536
13;14;Julián Calero;5-4-1;1536
14;15;Julián Calero;5-3-2;1536
15;16;Julián Calero;4-4-2;1536
16;17;Julián Calero;4-2-3-1;1536
17;18;Julián Calero;4-4-2;1536
18;19;Julián Calero;4-4-2;1536
19;20;Julián Calero;4-4-2;1536
20;21;Julián Calero;4-4-2;1536
21;22;Julián Calero;3-5-2;1536
22;23;Julián Calero;4-4-2;1536
23;24;Julián Calero;3-5-2;1536
24;25;Julián Calero;3-4-3;1536
25;26;Julián Calero;3-4-2-1;1536
26;27;Julián Calero;3-5-2;1536
27;28;Julián Calero;4-1-3-2;1536
28;29;Julián Calero;3-4-3;1536
29;30;Julián Calero;5-4-1;1536
30;31;Julián Calero;4-3-3;1536
31;32;Julián Calero;3-4-3;1536
32;33;Julián Calero;4-3-3;1536
33;34;Julián Calero;4-3-3;1536
34;35;Julián Calero;4-4-2;1536
35;36;Julián Calero;3-5-2;1536
36;37;Julián Calero;3-4-1-2;1536
37;38;Julián Calero;4-3-3;1536
38;39;Julián Calero;5-4-1;1536
39;40;Julián Calero;4-2-3-1;1536
40;41;Julián Calero;5-4-1;1536
41;42;Julián Calero;5-4-1;1536
