;jor;coach;system;teamid
0;1;Pascal Plancque;4-2-3-1;1160
1;2;Pascal Plancque;4-1-4-1;1160
2;3;Pascal Plancque;4-1-4-1;1160
3;4;Pascal Plancque;4-1-4-1;1160
4;5;Pascal Plancque;4-1-4-1;1160
5;6;Pascal Plancque;4-1-4-1;1160
6;7;Pascal Plancque;4-1-4-1;1160
7;8;Pascal Plancque;4-1-4-1;1160
8;9;Pascal Plancque;4-1-4-1;1160
9;10;Pascal Plancque;4-1-4-1;1160
10;11;Pascal Plancque;4-1-4-1;1160
11;12;Pascal Plancque;4-4-2;1160
12;13;Pascal Plancque;4-3-3;1160
13;14;Pascal Plancque;4-3-3;1160
14;15;Pascal Plancque;4-1-4-1;1160
15;16;Pascal Plancque;4-1-4-1;1160
16;17;Pascal Plancque;3-1-4-2;1160
17;18;Pascal Plancque;3-1-4-2;1160
18;19;Pascal Plancque;4-4-2;1160
19;20;Nicolas Usaï;4-2-3-1;1160
20;21;Nicolas Usaï;4-2-3-1;1160
21;22;Nicolas Usaï;4-3-3;1160
22;23;Nicolas Usaï;4-3-3;1160
23;24;Nicolas Usaï;4-4-2;1160
24;25;Nicolas Usaï;4-2-3-1;1160
25;26;Nicolas Usaï;3-4-2-1;1160
26;27;Nicolas Usaï;4-2-3-1;1160
27;28;Nicolas Usaï;4-2-3-1;1160
28;29;Nicolas Usaï;4-2-3-1;1160
29;30;Nicolas Usaï;4-2-3-1;1160
30;31;Nicolas Usaï;4-2-3-1;1160
31;32;Nicolas Usaï;4-2-3-1;1160
32;33;Nicolas Usaï;3-5-2;1160
33;34;Nicolas Usaï;4-3-3;1160
34;35;Nicolas Usaï;4-2-3-1;1160
35;36;Nicolas Usaï;4-4-2;1160
36;37;Nicolas Usaï;4-4-2;1160
37;38;Nicolas Usaï;4-4-2;1160
