;jor;coach;system;teamid
0;1;Dean Smith;4-2-3-1;405
1;2;Dean Smith;4-3-3;405
2;3;Dean Smith;4-3-3;405
3;4;Dean Smith;3-5-2;405
4;5;Dean Smith;3-5-2;405
5;6;Dean Smith;3-5-2;405
6;7;Dean Smith;3-5-2;405
7;8;Dean Smith;3-5-2;405
8;9;Dean Smith;5-3-2;405
9;10;Dean Smith;4-1-4-1;405
10;11;Dean Smith;4-2-3-1;405
11;12;Steven Gerrard;4-3-3;405
12;13;Steven Gerrard;4-3-2-1;405
13;14;Steven Gerrard;4-1-4-1;405
14;15;Steven Gerrard;4-3-2-1;405
15;16;Steven Gerrard;4-3-3;405
16;17;Steven Gerrard;4-3-2-1;405
17;18;Steven Gerrard;4-3-2-1;405
18;19;Steven Gerrard;4-3-1-2;405
19;20;Steven Gerrard;4-3-1-2;405
20;21;Steven Gerrard;4-3-3;405
21;22;Steven Gerrard;4-3-1-2;405
22;23;Steven Gerrard;4-3-2-1;405
23;24;Steven Gerrard;4-3-2-1;405
24;25;Steven Gerrard;4-3-3;405
25;26;Steven Gerrard;4-3-3;405
26;27;Steven Gerrard;4-3-1-2;405
27;28;Steven Gerrard;4-3-1-2;405
28;29;Steven Gerrard;4-3-1-2;405
29;30;Steven Gerrard;4-3-3;405
30;31;Steven Gerrard;4-3-1-2;405
31;32;Steven Gerrard;4-3-1-2;405
32;33;Steven Gerrard;4-3-1-2;405
33;34;Steven Gerrard;4-3-2-1;405
34;35;Steven Gerrard;4-3-3;405
35;36;Steven Gerrard;4-3-1-2;405
36;37;Steven Gerrard;4-3-1-2;405
37;38;Steven Gerrard;4-1-4-1;405
