;jor;coach;system;teamid
0;1;Zhivko Milanov;4-2-3-1;156
1;2;Zhivko Milanov;4-2-3-1;156
2;3;Zhivko Milanov;4-1-4-1;156
3;4;Zhivko Milanov;4-1-4-1;156
4;5;Zhivko Milanov;4-1-4-1;156
5;6;Todor Simov;4-2-3-1;156
6;7;Stanimir Stoilov;4-2-3-1;156
7;8;Stanimir Stoilov;4-2-3-1;156
8;9;Stanimir Stoilov;4-2-3-1;156
9;10;Stanimir Stoilov;4-2-3-1;156
10;11;Stanimir Stoilov;4-2-3-1;156
11;12;Stanimir Stoilov;4-2-3-1;156
12;13;Stanimir Stoilov;4-2-3-1;156
13;14;Stanimir Stoilov;4-2-3-1;156
14;15;Stanimir Stoilov;4-2-3-1;156
15;16;Stanimir Stoilov;4-2-3-1;156
16;17;Stanimir Stoilov;4-2-3-1;156
17;18;Stanimir Stoilov;4-2-3-1;156
18;19;Stanimir Stoilov;4-2-3-1;156
19;20;Stanimir Stoilov;4-2-3-1;156
20;21;Stanimir Stoilov;4-2-3-1;156
21;22;Stanimir Stoilov;4-1-4-1;156
22;23;Stanimir Stoilov;3-5-2;156
23;24;Stanimir Stoilov;4-2-3-1;156
24;25;Stanimir Stoilov;4-2-3-1;156
25;26;Stanimir Stoilov;4-2-3-1;156
