;jor;coach;system;teamid
0;1;Piotr Stokowiec;4-1-4-1;4000
1;2;Piotr Stokowiec;4-1-4-1;4000
2;3;Piotr Stokowiec;4-1-4-1;4000
3;4;Piotr Stokowiec;4-3-3;4000
4;5;Piotr Stokowiec;4-1-4-1;4000
5;6;Piotr Stokowiec;4-3-3;4000
6;7;Tomasz Kaczmarek;4-2-3-1;4000
7;8;Tomasz Kaczmarek;4-2-3-1;4000
8;9;Tomasz Kaczmarek;4-2-3-1;4000
9;10;Tomasz Kaczmarek;4-2-3-1;4000
10;11;Tomasz Kaczmarek;4-2-3-1;4000
11;12;Tomasz Kaczmarek;4-2-3-1;4000
12;13;Tomasz Kaczmarek;4-2-3-1;4000
13;14;Tomasz Kaczmarek;4-2-3-1;4000
14;15;Tomasz Kaczmarek;4-2-3-1;4000
15;16;Tomasz Kaczmarek;4-2-3-1;4000
16;17;Tomasz Kaczmarek;4-2-3-1;4000
17;18;Tomasz Kaczmarek;4-2-3-1;4000
18;19;Tomasz Kaczmarek;4-2-3-1;4000
19;20;Tomasz Kaczmarek;4-2-3-1;4000
20;21;Tomasz Kaczmarek;4-2-3-1;4000
21;22;Tomasz Kaczmarek;4-2-3-1;4000
22;23;Tomasz Kaczmarek;4-2-3-1;4000
23;24;Tomasz Kaczmarek;4-1-4-1;4000
24;25;Tomasz Kaczmarek;4-2-3-1;4000
25;26;Tomasz Kaczmarek;4-3-3;4000
26;27;Tomasz Kaczmarek;4-3-3;4000
27;28;Tomasz Kaczmarek;4-3-3;4000
28;29;Tomasz Kaczmarek;4-3-1-2;4000
29;30;Tomasz Kaczmarek;4-3-1-2;4000
30;31;Tomasz Kaczmarek;4-3-1-2;4000
31;32;Tomasz Kaczmarek;4-3-1-2;4000
32;33;Tomasz Kaczmarek;4-3-1-2;4000
33;34;Tomasz Kaczmarek;4-3-1-2;4000
