;jor;coach;system;teamid
0;1;Valdas Dambrauskas;4-2-3-1;31614
1;2;Valdas Dambrauskas;4-1-4-1;31614
2;3;Stanislav Genchev;4-2-3-1;31614
3;4;Ante Simundza;4-2-3-1;31614
4;5;Valdas Dambrauskas;4-1-4-1;31614
5;6;Valdas Dambrauskas;4-2-3-1;31614
6;7;Valdas Dambrauskas;4-1-4-1;31614
7;8;Valdas Dambrauskas;4-2-3-1;31614
8;9;Valdas Dambrauskas;3-4-2-1;31614
9;10;Stanislav Genchev;4-2-3-1;31614
10;11;Stanislav Genchev;4-2-3-1;31614
11;12;Stanislav Genchev;4-2-3-1;31614
12;13;Stanislav Genchev;4-2-3-1;31614
13;14;Stanislav Genchev;4-2-3-1;31614
14;15;Stanislav Genchev;4-2-3-1;31614
15;16;Stanislav Genchev;4-2-3-1;31614
16;17;Stanislav Genchev;4-2-3-1;31614
17;18;Stanislav Genchev;4-2-3-1;31614
18;19;Stanislav Genchev;4-2-3-1;31614
19;20;Ante Simundza;4-2-3-1;31614
20;21;Ante Simundza;4-2-3-1;31614
21;22;Ante Simundza;4-2-3-1;31614
22;23;Ante Simundza;4-2-3-1;31614
23;24;Ante Simundza;4-2-3-1;31614
24;25;Ante Simundza;4-2-3-1;31614
25;26;Ante Simundza;4-2-3-1;31614
